Ship,Berth,MooringTime,HandlingTime
19,0,32,8
22,0,43,5
26,0,48,28
45,0,92,6
54,0,99,6
78,0,135,6
92,0,158,3
96,0,164,29
3,1,3,18
24,1,44,10
40,1,81,16
65,1,121,10
99,1,166,39
11,2,17,36
28,2,53,18
41,2,83,4
48,2,94,13
68,2,124,2
79,2,137,13
87,2,150,36
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
14,4,24,25
51,4,98,10
62,4,117,51
49,5,94,50
15,6,25,33
50,6,94,16
73,6,130,25
21,7,39,9
30,7,64,11
61,7,116,20
93,7,158,33
70,8,126,38
13,9,22,9
20,9,36,7
32,9,67,11
44,9,89,14
58,9,111,18
76,9,133,2
80,9,137,9
90,9,157,5
98,9,165,6
35,10,68,45
83,10,139,25
10,11,17,19
38,11,78,21
67,11,123,21
9,12,16,26
27,12,49,9
31,12,65,12
39,12,78,5
43,12,88,18
86,12,146,14
52,13,98,5
57,13,108,3
0,14,1,9
17,14,29,12
23,14,44,38
47,14,94,17
59,14,116,11
82,14,138,4
94,14,161,12
6,15,8,17
37,15,76,22
84,15,141,15
29,16,61,40
55,16,101,19
88,16,151,20
7,17,12,183
1,18,2,3
8,18,14,52
34,18,68,22
46,18,92,22
71,18,126,12
89,18,157,13
4,19,5,9
12,19,20,38
33,19,67,21
63,19,117,38
91,19,157,21
56,20,103,22
66,20,125,35
25,21,45,33
77,21,135,26
60,22,116,35
5,23,6,8
16,23,27,42
36,23,73,14
53,23,99,21
74,23,130,17
18,24,31,19
42,24,84,28
69,24,125,5
85,24,143,14
95,24,163,38
