Ship,Berth,MooringTime,HandlingTime
20,0,36,7
36,0,73,14
45,0,92,6
54,0,99,6
74,0,130,17
90,0,157,5
95,0,163,38
24,1,44,10
43,1,88,18
69,1,125,5
83,1,139,25
99,1,166,39
0,2,1,9
18,2,31,19
28,2,51,18
40,2,81,16
52,2,98,3
79,2,137,13
94,2,161,12
2,3,3,60
64,3,117,50
81,3,167,50
97,3,217,58
21,4,39,9
31,4,65,12
51,4,98,10
58,4,111,18
96,4,164,29
5,5,6,8
42,5,84,28
60,5,116,35
26,6,47,28
61,6,116,20
16,7,27,42
39,7,78,5
50,7,94,16
73,7,130,25
29,8,61,40
70,8,126,38
3,9,3,18
13,9,22,9
19,9,32,8
22,9,43,5
30,9,64,11
44,9,89,14
65,9,121,10
76,9,133,2
80,9,137,9
92,9,158,3
98,9,165,6
8,10,14,52
71,10,126,12
35,11,68,45
63,11,117,38
6,12,8,17
37,12,76,22
56,12,103,22
86,12,146,14
57,13,108,3
17,14,29,12
23,14,44,38
41,14,83,4
46,14,92,22
67,14,123,21
9,15,16,26
27,15,49,9
84,15,141,15
93,15,158,33
49,16,94,50
88,16,151,20
7,17,12,183
1,18,2,3
4,18,5,9
10,18,17,19
33,18,67,21
47,18,94,17
59,18,116,11
89,18,157,13
11,19,17,36
38,19,78,21
55,19,100,19
68,19,124,2
82,19,138,4
91,19,157,21
53,20,99,21
77,20,135,26
25,21,45,33
62,21,117,51
15,22,25,33
66,22,122,35
12,23,20,38
32,23,67,11
87,23,149,36
14,24,24,25
34,24,68,22
48,24,94,13
78,24,135,6
85,24,143,14
