Ship,Berth,MooringTime,HandlingTime
10,0,17,19
20,0,36,7
26,0,47,28
40,0,81,16
65,0,121,10
92,0,158,3
96,0,164,29
24,1,44,10
30,1,64,11
51,1,98,10
85,1,143,14
95,1,163,38
0,2,1,9
16,2,27,42
38,2,78,21
68,2,124,2
71,2,126,12
82,2,138,4
87,2,149,36
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
31,4,65,12
42,4,84,28
62,4,117,51
54,5,99,6
77,5,135,26
15,6,25,33
60,6,116,35
21,7,39,9
50,7,94,16
73,7,130,25
70,8,126,38
5,9,6,8
13,9,22,9
19,9,32,8
22,9,43,5
32,9,67,11
44,9,89,14
56,9,103,22
69,9,125,5
76,9,133,2
78,9,135,6
90,9,157,5
98,9,165,6
14,10,24,25
43,10,88,18
83,10,139,25
35,11,68,45
6,12,8,17
27,12,49,9
37,12,76,22
61,12,116,20
86,12,146,14
52,13,98,5
57,13,108,3
3,14,3,18
17,14,29,12
23,14,44,38
41,14,83,4
48,14,94,13
58,14,111,18
80,14,137,9
89,14,157,13
9,15,16,26
39,15,78,5
45,15,92,6
84,15,141,15
29,16,61,40
7,17,12,183
8,18,14,52
34,18,68,22
47,18,94,17
59,18,116,11
79,18,137,13
91,18,157,21
1,19,2,3
4,19,5,9
12,19,20,38
33,19,67,21
46,19,92,22
63,19,117,38
94,19,161,12
66,20,122,35
25,21,45,33
88,21,151,20
49,22,94,50
18,23,31,19
28,23,51,18
36,23,73,14
53,23,99,21
74,23,130,17
93,23,158,33
11,24,17,36
55,24,100,19
67,24,123,21
99,24,166,39
