Ship,Berth,MooringTime,HandlingTime
14,0,24,25
36,0,73,14
45,0,92,6
53,0,99,21
65,0,121,10
79,0,137,13
92,0,158,3
98,0,165,6
31,1,65,12
48,1,94,13
74,1,130,17
93,1,158,33
3,2,3,18
17,2,29,12
34,2,68,22
47,2,94,17
58,2,111,18
80,2,137,9
94,2,161,12
2,3,3,60
64,3,117,50
75,3,167,66
97,3,233,58
21,4,39,9
43,4,88,18
62,4,117,51
8,5,14,52
60,5,116,35
15,6,25,33
66,6,122,35
6,7,8,17
26,7,47,28
44,7,89,14
88,7,151,20
29,8,61,40
70,8,126,38
10,9,17,19
20,9,36,7
24,9,44,10
32,9,67,11
41,9,83,4
54,9,99,6
76,9,133,2
96,9,164,29
63,10,117,38
99,10,166,39
35,11,68,45
67,11,123,21
27,12,49,9
37,12,76,22
61,12,116,20
87,12,149,36
52,13,98,5
57,13,108,3
23,14,44,38
40,14,82,16
69,14,125,5
83,14,139,25
9,15,16,26
39,15,78,5
56,15,103,22
84,15,141,15
49,16,94,50
86,16,146,14
72,17,128,131
0,18,1,9
11,18,17,36
33,18,67,21
55,18,100,19
78,18,135,6
89,18,157,13
1,19,2,3
4,19,5,9
12,19,20,38
42,19,84,28
68,19,124,2
71,19,126,12
82,19,138,4
91,19,157,21
25,20,45,33
51,20,98,10
50,21,94,16
73,21,130,25
16,22,27,42
77,22,135,26
5,23,6,8
13,23,22,9
19,23,32,8
22,23,43,5
30,23,64,11
38,23,78,21
59,23,116,11
85,23,143,14
90,23,157,5
18,24,31,19
28,24,51,18
46,24,92,22
95,24,163,38
