Ship,Berth,MooringTime,HandlingTime
5,0,6,8
19,0,32,8
34,0,68,22
45,0,92,6
54,0,99,6
74,0,130,17
96,0,164,29
20,1,36,7
36,1,73,14
53,1,99,21
65,1,121,10
92,1,158,3
98,1,165,6
3,2,3,18
18,2,31,19
28,2,51,18
40,2,81,16
58,2,111,18
78,2,135,6
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
22,4,43,5
31,4,65,12
42,4,84,28
63,4,117,38
8,5,14,52
77,5,135,26
15,6,25,33
60,6,116,35
26,7,47,28
39,7,78,5
50,7,94,16
61,7,116,20
90,7,157,5
23,8,44,38
70,8,126,38
21,9,39,9
32,9,67,11
38,9,78,21
59,9,116,11
76,9,133,2
79,9,137,13
93,9,158,33
14,10,24,25
48,10,94,13
83,10,139,25
10,11,17,19
35,11,68,45
6,12,8,17
37,12,76,22
51,12,98,10
84,12,141,15
52,13,98,5
57,13,108,3
12,14,20,38
33,14,67,21
55,14,100,19
85,14,143,14
94,14,161,12
9,15,16,26
27,15,49,9
88,15,151,20
29,16,61,40
73,16,130,25
7,17,12,183
0,18,1,9
17,18,29,12
47,18,94,17
68,18,124,2
71,18,126,12
80,18,138,9
87,18,149,36
1,19,2,3
4,19,5,9
11,19,17,36
41,19,83,4
46,19,92,22
69,19,125,5
82,19,138,4
91,19,157,21
25,20,45,33
66,20,122,35
44,21,89,14
56,21,103,22
62,21,125,51
49,22,94,50
86,22,146,14
13,23,22,9
24,23,44,10
30,23,64,11
67,23,123,21
95,23,163,38
16,24,27,42
43,24,88,18
99,24,166,39
