Ship,Berth,MooringTime,HandlingTime
13,0,22,9
20,0,36,7
22,0,43,5
36,0,73,14
54,0,99,6
58,0,111,18
74,0,130,17
92,0,158,3
98,0,165,6
14,1,24,25
30,1,64,11
45,1,92,6
65,1,121,10
76,1,133,2
78,1,135,6
95,1,163,38
4,2,5,9
10,2,17,19
35,2,68,45
71,2,126,12
87,2,149,36
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
21,4,39,9
31,4,65,12
48,4,94,13
62,4,117,51
51,5,98,10
70,5,126,38
15,6,25,33
60,6,116,35
27,7,49,9
39,7,78,5
50,7,94,16
88,7,151,20
77,8,135,26
5,9,6,8
26,9,47,28
44,9,89,14
56,9,103,22
90,9,157,5
96,9,164,29
33,10,67,21
43,10,88,18
83,10,139,25
11,11,17,36
67,11,123,21
6,12,8,17
16,12,27,42
37,12,76,22
61,12,116,20
52,13,98,5
57,13,108,3
3,14,3,18
17,14,29,12
23,14,44,38
47,14,94,17
69,14,125,5
82,14,138,4
85,14,143,14
89,14,157,13
9,15,16,26
42,15,84,28
84,15,141,15
29,16,61,40
86,16,146,14
7,17,12,183
8,18,14,52
34,18,68,22
55,18,100,19
68,18,124,2
79,18,137,13
91,18,157,21
0,19,1,9
18,19,31,19
28,19,51,18
41,19,83,4
46,19,92,22
63,19,117,38
94,19,161,12
1,20,2,3
66,20,122,35
25,21,45,33
73,21,130,25
49,22,94,50
19,23,32,8
24,23,44,10
32,23,67,11
38,23,78,21
53,23,99,21
93,23,158,33
12,24,20,38
40,24,81,16
59,24,116,11
80,24,137,9
99,24,166,39
