Ship,Berth,MooringTime,HandlingTime
10,0,17,19
26,0,47,28
54,0,99,6
65,0,121,10
92,0,158,3
96,0,164,29
24,1,44,10
30,1,64,11
48,1,94,13
85,1,143,14
93,1,158,33
3,2,3,18
23,2,44,38
40,2,82,16
67,2,123,21
87,2,149,36
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
21,4,39,9
31,4,65,12
44,4,89,14
58,4,111,18
95,4,163,38
77,5,135,26
15,6,25,33
29,6,61,40
66,6,122,35
6,7,8,17
20,7,36,7
39,7,78,5
50,7,94,16
73,7,130,25
70,8,126,38
5,9,6,8
13,9,22,9
19,9,32,8
22,9,43,5
32,9,67,11
52,9,98,3
56,9,103,22
76,9,133,2
79,9,137,13
90,9,157,5
98,9,165,6
14,10,24,25
42,10,84,28
35,11,68,45
63,11,117,38
27,12,49,9
36,12,73,14
45,12,92,6
51,12,98,10
61,12,116,20
83,12,139,25
57,13,108,3
1,14,2,3
17,14,29,12
28,14,51,18
41,14,83,4
46,14,92,22
69,14,125,5
78,14,135,6
89,14,157,13
9,15,16,26
37,15,76,22
84,15,141,15
49,16,94,50
86,16,146,14
7,17,12,183
4,18,5,9
8,18,14,52
33,18,67,21
47,18,94,17
80,18,137,9
94,18,161,12
0,19,1,9
18,19,31,19
38,19,78,21
55,19,100,19
68,19,124,2
71,19,126,12
82,19,138,4
91,19,157,21
16,20,27,42
60,20,116,35
25,21,45,33
88,21,151,20
62,22,117,51
12,23,20,38
34,23,68,22
53,23,99,21
74,23,130,17
11,24,17,36
43,24,88,18
59,24,116,11
99,24,166,39
