Ship,Berth,MooringTime,HandlingTime
10,0,17,19
26,0,47,28
40,0,81,16
54,0,99,6
65,0,121,10
96,0,164,29
13,1,22,9
19,1,32,8
24,1,44,10
30,1,64,11
45,1,92,6
51,1,98,10
82,1,138,4
99,1,166,39
1,2,2,3
4,2,5,9
16,2,27,42
41,2,83,4
52,2,98,3
71,2,126,12
87,2,149,36
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
21,4,39,9
31,4,65,12
38,4,78,21
62,4,117,51
77,5,135,26
15,6,25,33
60,6,116,35
28,7,51,18
39,7,78,5
50,7,94,16
73,7,130,25
70,8,126,38
5,9,6,8
20,9,36,7
22,9,43,5
32,9,67,11
44,9,89,14
56,9,103,22
69,9,125,5
76,9,133,2
78,9,135,6
85,9,143,14
90,9,157,5
98,9,165,6
14,10,24,25
48,10,94,13
59,10,116,11
83,10,139,25
35,11,68,45
6,12,8,17
27,12,49,9
37,12,76,22
61,12,116,20
86,12,146,14
57,13,108,3
17,14,29,12
23,14,44,38
42,14,84,28
68,14,124,2
80,14,137,9
89,14,157,13
9,15,16,26
43,15,88,18
84,15,141,15
92,15,158,3
29,16,61,40
7,17,12,183
8,18,14,52
34,18,68,22
47,18,94,17
58,18,111,18
79,18,137,13
91,18,157,21
0,19,1,9
12,19,20,38
33,19,67,21
46,19,92,22
63,19,117,38
94,19,161,12
18,20,31,19
66,20,122,35
25,21,45,33
88,21,151,20
49,22,94,50
3,23,3,18
36,23,73,14
53,23,99,21
74,23,130,17
93,23,158,33
11,24,17,36
55,24,100,19
67,24,123,21
95,24,163,38
