Ship,Berth,MooringTime,HandlingTime
20,0,36,7
22,0,43,5
36,0,73,14
45,0,92,6
54,0,99,6
58,0,111,18
74,0,130,17
95,0,163,38
16,1,27,42
43,1,88,18
69,1,125,5
85,1,143,14
92,1,158,3
98,1,165,6
3,2,3,18
18,2,31,19
28,2,51,18
40,2,81,16
52,2,98,3
78,2,135,6
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
31,4,65,12
42,4,84,28
65,4,121,10
79,4,137,13
96,4,164,29
29,5,61,40
60,5,116,35
26,6,47,28
39,6,78,5
50,6,94,16
61,6,116,20
14,7,24,25
38,7,78,21
73,7,130,25
70,8,126,38
13,9,22,9
19,9,32,8
24,9,44,10
30,9,64,11
44,9,89,14
56,9,103,22
76,9,133,2
80,9,137,9
90,9,157,5
23,10,44,38
99,10,166,39
35,11,68,45
63,11,117,38
6,12,8,17
21,12,39,9
37,12,76,22
86,12,146,14
57,13,108,3
17,14,29,12
33,14,67,21
46,14,92,22
71,14,126,12
87,14,149,36
9,15,16,26
27,15,49,9
51,15,98,10
84,15,141,15
93,15,158,33
49,16,94,50
88,16,151,20
7,17,12,183
1,18,2,3
4,18,5,9
10,18,17,19
41,18,83,4
47,18,94,17
59,18,116,11
91,18,157,21
0,19,1,9
11,19,17,36
34,19,68,22
55,19,100,19
68,19,124,2
82,19,138,4
94,19,161,12
15,20,25,33
66,20,122,35
62,21,117,51
25,22,45,33
77,22,135,26
5,23,6,8
12,23,20,38
32,23,67,11
53,23,99,21
83,23,139,25
8,24,14,52
48,24,94,13
67,24,123,21
