Ship,Berth,MooringTime,HandlingTime
5,0,6,8
20,0,36,7
24,0,44,10
36,0,73,14
44,0,89,14
74,0,130,17
96,0,164,29
43,1,88,18
69,1,125,5
83,1,139,25
99,1,166,39
1,2,2,3
17,2,29,12
28,2,51,18
41,2,83,4
52,2,98,3
78,2,135,6
87,2,149,36
2,3,3,60
64,3,117,50
81,3,167,50
97,3,217,58
21,4,39,9
32,4,67,11
51,4,98,10
58,4,111,18
93,4,158,33
42,5,84,28
60,5,116,35
15,6,25,33
50,6,94,16
61,6,116,20
16,7,27,42
73,7,130,25
29,8,61,40
70,8,126,38
3,9,3,18
13,9,22,9
19,9,32,8
22,9,43,5
30,9,64,11
45,9,92,6
54,9,99,6
65,9,121,10
80,9,137,9
92,9,158,3
8,10,14,52
48,10,94,13
23,11,44,38
63,11,117,38
6,12,8,17
27,12,49,9
31,12,65,12
39,12,78,5
56,12,103,22
86,12,146,14
57,13,108,3
0,14,1,9
18,14,31,19
34,14,68,22
55,14,101,19
67,14,123,21
94,14,161,12
9,15,16,26
26,15,47,28
37,15,76,22
84,15,141,15
49,16,94,50
88,16,151,20
7,17,12,183
10,18,17,19
33,18,67,21
46,18,92,22
59,18,116,11
79,18,137,13
89,18,157,13
4,19,5,9
11,19,17,36
38,19,78,21
68,19,124,2
71,19,126,12
82,19,138,4
91,19,157,21
53,20,99,21
77,20,135,26
25,21,45,33
62,21,117,51
35,22,68,45
66,22,122,35
12,23,20,38
47,23,94,17
76,23,133,2
85,23,143,14
90,23,157,5
98,23,165,6
14,24,24,25
40,24,81,16
95,24,163,38
