Ship,Berth,MooringTime,HandlingTime
5,0,6,8
12,0,20,38
32,0,67,11
54,0,99,6
74,0,130,17
98,0,165,6
20,1,36,7
24,1,44,10
31,1,65,12
51,1,98,10
93,1,158,33
3,2,3,18
18,2,31,19
48,2,94,13
59,2,116,11
71,2,127,12
95,2,163,38
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
26,4,47,28
44,4,89,14
62,4,117,51
15,5,25,33
53,5,99,21
92,5,158,3
10,6,17,19
29,6,61,40
73,6,130,25
6,7,8,17
39,7,78,5
56,7,103,22
86,7,146,14
96,7,164,29
36,8,73,14
55,8,100,19
70,8,126,38
13,9,22,9
19,9,32,8
22,9,43,5
30,9,64,11
45,9,92,6
65,9,121,10
76,9,133,2
79,9,137,13
90,9,157,5
23,10,44,38
63,10,117,38
8,11,14,52
67,11,123,21
9,12,16,26
27,12,49,9
35,12,68,45
1,13,2,6
41,13,83,8
52,13,98,5
57,13,108,3
16,14,27,42
47,14,94,17
69,14,125,5
85,14,143,14
94,14,161,12
33,15,67,21
50,15,94,16
61,15,116,20
84,15,141,15
0,16,1,9
34,16,68,22
49,16,94,50
7,17,12,183
4,18,5,9
21,18,39,13
38,18,78,21
58,18,111,18
78,18,135,6
82,18,141,4
89,18,157,13
11,19,17,36
28,19,53,18
40,19,81,16
46,19,97,22
68,19,124,2
80,19,137,9
91,19,157,21
17,20,29,12
37,20,76,22
66,20,122,35
25,21,45,33
77,21,135,26
60,22,116,35
88,22,151,20
14,23,24,25
42,23,84,28
87,23,149,36
43,24,88,18
83,24,139,25
99,24,166,39
