Ship,Berth,MooringTime,HandlingTime
5,0,6,8
28,0,51,18
36,0,73,14
44,0,89,14
59,0,116,11
74,0,130,17
92,0,158,3
98,0,165,6
24,1,44,10
34,1,68,22
51,1,98,10
80,1,137,9
83,1,146,25
0,2,1,9
8,2,14,52
58,2,111,18
78,2,135,6
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
26,4,47,28
52,4,98,3
62,4,117,51
15,5,25,33
73,5,130,25
9,6,16,26
29,6,61,40
18,7,31,19
45,7,92,6
61,7,116,20
86,7,146,14
96,7,164,29
56,8,103,22
70,8,126,38
13,9,22,9
19,9,32,8
20,9,40,7
21,9,47,9
30,9,64,11
38,9,78,21
54,9,99,6
65,9,121,10
76,9,133,2
90,9,157,5
48,10,94,13
79,10,137,13
87,10,150,36
16,11,27,42
42,11,84,28
27,12,49,9
32,12,67,11
39,12,78,5
43,12,88,18
93,12,158,33
1,13,2,6
41,13,83,8
57,13,108,3
3,14,3,18
12,14,21,38
47,14,94,17
85,14,143,14
94,14,161,12
6,15,8,17
14,15,25,25
50,15,94,16
84,15,141,15
31,16,65,12
49,16,94,50
7,17,12,183
10,18,17,19
46,18,92,22
63,18,117,38
91,18,157,21
4,19,5,9
11,19,17,36
33,19,67,21
40,19,88,16
55,19,104,19
68,19,124,2
71,19,126,12
82,19,138,4
37,20,76,22
66,20,122,35
25,21,45,33
53,21,99,21
77,21,135,26
60,22,116,35
88,22,151,20
22,23,49,5
35,23,68,45
69,23,125,5
95,23,163,38
17,24,29,12
23,24,44,38
67,24,123,21
99,24,166,39
