Ship,Berth,MooringTime,HandlingTime
5,0,6,8
12,0,20,38
36,0,73,14
44,0,89,14
69,0,125,5
76,0,133,2
92,0,158,3
98,0,165,6
20,1,36,7
24,1,44,10
31,1,65,12
40,1,81,16
51,1,98,10
58,1,111,18
74,1,130,17
10,2,21,19
23,2,44,38
42,2,84,28
63,2,117,38
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
26,4,47,28
47,4,94,17
62,4,117,51
60,5,116,35
29,6,61,40
66,6,122,35
6,7,8,17
27,7,49,9
39,7,78,5
61,7,116,20
84,7,141,15
77,8,135,26
13,9,22,9
19,9,32,8
18,9,40,19
21,9,59,9
30,9,68,11
45,9,92,6
54,9,99,6
67,9,123,21
96,9,164,29
14,10,24,25
48,10,94,13
83,10,139,25
68,11,124,2
80,11,137,9
94,11,161,12
37,12,76,22
53,12,99,21
73,12,130,25
1,13,2,6
41,13,83,8
52,13,98,5
57,13,108,3
16,14,27,42
35,14,69,45
79,14,137,13
91,14,157,21
9,15,16,26
50,15,94,16
65,15,121,10
88,15,151,20
49,16,94,50
7,17,12,183
4,18,5,9
11,18,17,36
28,18,53,18
33,18,71,21
46,18,92,22
90,18,157,7
95,18,164,38
0,19,5,9
8,19,14,52
34,19,68,22
55,19,100,19
71,19,126,12
82,19,138,4
87,19,149,36
25,20,45,33
15,21,25,33
86,21,146,14
70,22,126,38
3,23,3,18
22,23,43,5
32,23,67,11
38,23,78,21
56,23,103,22
93,23,158,33
17,24,29,12
43,24,88,18
59,24,116,11
78,24,135,6
85,24,143,14
99,24,166,39
