Ship,Berth,MooringTime,HandlingTime
5,0,6,8
12,0,20,38
36,0,73,14
44,0,89,14
69,0,125,5
74,0,130,17
92,0,158,3
98,0,165,6
20,1,36,7
24,1,44,10
31,1,65,12
51,1,98,10
71,1,126,12
91,1,157,21
1,2,2,3
10,2,17,19
23,2,44,38
42,2,84,28
63,2,117,38
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
26,4,47,28
47,4,94,17
62,4,117,51
88,5,151,20
29,6,61,40
60,6,116,35
6,7,8,17
48,7,94,13
61,7,116,20
86,7,146,14
15,8,25,33
13,9,22,9
19,9,32,8
21,9,40,9
30,9,64,11
41,9,83,4
45,9,92,6
65,9,121,10
76,9,133,2
80,9,137,9
90,9,157,5
96,9,164,29
3,10,3,18
34,10,68,22
46,10,92,22
78,10,135,6
85,10,143,14
8,11,14,52
94,11,161,12
22,12,43,5
27,12,49,9
37,12,76,22
54,12,99,6
73,12,130,25
52,13,98,5
57,13,108,3
16,14,27,42
35,14,69,45
67,14,123,21
9,15,16,26
39,15,78,5
50,15,94,16
84,15,141,15
49,16,94,50
7,17,12,183
4,18,5,9
11,18,17,36
28,18,53,18
33,18,71,21
58,18,111,18
82,18,138,4
89,18,157,13
95,18,170,38
0,19,5,9
18,19,31,19
40,19,81,16
55,19,100,19
59,19,119,11
68,19,130,2
79,19,137,13
87,19,150,36
53,20,99,21
66,20,122,35
25,21,45,33
77,21,135,26
70,22,126,38
14,23,24,25
32,23,67,11
38,23,78,21
56,23,103,22
93,23,158,33
17,24,29,12
43,24,88,18
83,24,139,25
99,24,166,39
