Ship,Berth,MooringTime,HandlingTime
12,0,20,38
36,0,73,14
44,0,89,14
56,0,103,22
90,0,157,5
96,0,164,29
24,1,44,10
31,1,65,12
38,1,78,21
51,1,99,10
78,1,135,6
98,1,165,6
3,2,3,18
10,2,21,19
23,2,44,38
42,2,84,28
63,2,117,38
91,2,157,21
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
26,4,47,28
62,4,117,51
15,6,25,33
29,6,61,40
86,6,146,14
6,7,8,17
20,7,36,7
39,7,78,5
61,7,116,20
84,7,141,15
70,8,126,38
5,9,6,8
18,9,31,19
30,9,64,11
45,9,92,6
54,9,99,6
76,9,133,2
92,9,158,3
95,9,163,38
14,10,24,25
47,10,94,17
59,10,116,11
85,11,143,14
27,12,49,9
37,12,76,22
53,12,99,21
73,12,130,25
41,13,83,8
57,13,108,3
16,14,27,42
35,14,69,45
67,14,123,21
9,15,16,26
22,15,43,5
50,15,94,16
88,15,151,20
49,16,94,50
7,17,12,183
4,18,5,9
11,18,17,36
28,18,53,18
33,18,71,21
46,18,92,22
52,18,114,3
58,18,117,18
69,18,135,5
82,18,140,4
80,18,150,9
89,18,159,13
94,18,172,12
1,19,2,3
0,19,5,9
8,19,14,52
34,19,68,22
40,19,90,16
55,19,106,19
68,19,125,2
71,19,127,12
79,19,139,13
87,19,152,36
66,20,122,35
25,21,45,33
77,21,135,26
60,22,116,35
13,23,22,9
19,23,32,8
21,23,40,9
32,23,67,11
48,23,94,13
65,23,121,10
74,23,131,17
93,23,158,33
17,24,29,12
43,24,88,18
83,24,139,25
99,24,166,39
