Ship,Berth,MooringTime,HandlingTime
20,0,36,7
22,0,43,5
32,0,67,11
48,0,94,13
76,0,133,2
79,0,137,13
93,0,158,33
30,1,64,11
51,1,98,10
67,1,123,21
99,1,166,39
1,2,2,3
4,2,5,9
10,2,17,19
40,2,81,16
52,2,98,3
59,2,116,11
80,2,137,9
87,2,149,36
2,3,3,60
64,3,117,50
75,3,167,66
97,3,233,58
31,4,65,12
43,4,88,18
62,4,117,51
25,5,45,33
70,5,126,38
8,6,14,52
74,6,130,17
21,7,39,9
39,7,78,5
73,7,130,25
95,7,163,38
49,8,94,50
19,9,32,8
24,9,44,10
36,9,73,14
45,9,92,6
54,9,99,6
65,9,121,10
85,9,143,14
92,9,158,3
96,9,164,29
14,10,24,25
46,10,92,22
91,10,157,21
11,11,17,36
94,11,161,12
6,12,8,17
26,12,47,28
38,12,78,21
53,12,99,21
84,12,141,15
57,13,108,3
3,14,3,18
18,14,31,19
33,14,67,21
71,14,126,12
83,14,139,25
27,15,49,9
37,15,76,22
61,15,116,20
86,15,146,14
9,16,16,26
29,16,61,40
88,16,151,20
7,17,12,183
12,18,20,38
34,18,68,22
47,18,94,17
63,18,117,38
0,19,1,9
17,19,29,12
23,19,44,38
41,19,83,4
55,19,100,19
68,19,124,2
78,19,135,6
89,19,157,13
35,20,68,45
66,20,122,35
15,21,25,33
50,21,94,16
77,21,135,26
16,22,27,42
60,22,116,35
5,23,6,8
13,23,22,9
28,23,51,18
44,23,89,14
56,23,103,22
69,23,125,5
90,23,157,5
98,23,165,6
42,24,84,28
58,24,112,18
82,24,138,4
