Ship,Berth,MooringTime,HandlingTime
14,0,24,25
35,0,68,45
65,0,121,10
76,0,133,2
98,0,165,6
19,1,32,8
22,1,43,5
32,1,67,11
44,1,89,14
68,1,124,2
90,1,157,5
96,1,164,29
3,2,3,18
18,2,31,19
40,2,81,16
52,2,98,3
59,2,116,11
71,2,127,12
82,2,139,4
94,2,161,12
2,3,3,60
64,3,117,50
75,3,167,66
97,3,233,58
31,4,65,12
43,4,88,18
62,4,117,51
51,5,98,10
15,6,25,33
29,6,61,40
66,6,122,35
21,7,39,9
27,7,49,9
61,7,116,20
84,7,141,15
60,8,116,35
5,9,6,8
13,9,22,9
20,9,36,7
26,9,47,28
45,9,92,6
56,9,103,22
78,9,135,6
85,9,143,14
92,9,158,3
12,10,20,38
38,10,78,21
55,10,100,19
87,10,149,36
83,11,139,25
6,12,8,17
24,12,44,10
50,12,94,16
73,12,130,25
57,13,108,3
1,14,2,3
10,14,17,19
23,14,44,38
42,14,84,28
63,14,117,38
95,14,163,38
9,15,16,26
30,15,64,11
39,15,78,5
54,15,99,6
86,15,146,14
49,16,94,50
7,17,12,183
0,18,1,9
11,18,17,36
28,18,53,18
41,18,83,4
47,18,94,17
58,18,111,18
80,18,137,9
89,18,157,13
4,19,5,9
8,19,14,52
34,19,68,22
48,19,94,13
69,19,125,5
79,19,137,13
91,19,157,21
37,20,76,22
77,20,135,26
25,21,45,33
88,21,151,20
70,22,126,38
16,23,27,42
36,23,73,14
53,23,99,21
74,23,130,17
93,23,158,33
17,24,29,12
33,24,67,21
46,24,92,22
67,24,123,21
99,24,166,39
