Ship,Berth,MooringTime,HandlingTime
14,0,24,25
33,0,67,21
48,0,94,13
74,0,130,17
93,0,158,33
26,1,47,28
45,1,92,6
51,1,98,10
90,1,157,5
98,1,165,6
3,2,3,18
23,2,44,38
42,2,84,28
58,2,112,18
78,2,135,6
91,2,157,21
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
24,4,44,10
36,4,73,14
62,4,117,51
77,5,135,26
15,6,25,33
29,6,61,40
6,7,8,17
21,7,39,9
39,7,78,5
41,7,83,4
54,7,99,6
86,7,146,14
66,8,122,35
13,9,22,9
19,9,32,8
18,9,40,19
30,9,64,11
40,9,81,16
55,9,100,19
65,9,121,10
76,9,133,2
92,9,158,3
96,9,164,29
12,10,20,38
43,11,88,18
67,11,123,21
27,12,49,9
37,12,76,22
53,12,99,21
73,12,130,25
88,12,155,20
16,14,27,42
35,14,69,45
68,14,124,2
71,14,126,12
82,14,138,4
85,14,143,14
94,14,161,12
9,15,16,26
31,15,65,12
50,15,94,16
61,15,116,20
84,15,141,15
49,16,94,50
7,17,12,183
4,18,5,9
11,18,17,36
28,18,53,18
34,18,71,22
47,18,94,17
63,18,117,38
95,18,163,38
1,19,2,3
0,19,5,9
8,19,14,52
38,19,78,21
52,19,99,3
57,19,108,3
59,19,116,11
79,19,137,13
87,19,150,36
60,20,116,35
25,21,45,33
70,22,126,38
5,23,6,8
10,23,17,19
20,23,36,7
22,23,43,5
32,23,67,11
44,23,89,14
56,23,103,22
69,23,125,5
80,23,137,9
89,23,157,13
17,24,29,12
46,24,92,22
83,24,139,25
99,24,166,39
