Ship,Berth,MooringTime,HandlingTime
17,0,29,12
26,0,47,28
45,0,92,6
54,0,99,6
65,0,121,10
79,0,137,13
92,0,158,3
98,0,165,6
23,1,44,38
53,1,99,21
93,1,158,33
8,2,14,52
33,2,67,21
80,2,137,9
94,2,161,12
2,3,3,60
64,3,117,50
75,3,167,66
97,3,233,58
35,4,68,45
77,4,135,42
29,5,61,40
66,5,122,35
15,6,25,33
37,6,76,22
60,6,116,35
14,7,24,25
39,7,78,5
50,7,94,16
73,7,130,25
30,8,64,11
56,8,103,22
70,8,126,38
5,9,6,8
13,9,22,9
19,9,32,8
24,9,44,10
58,9,111,18
76,9,133,2
90,9,157,5
96,9,164,29
12,10,20,38
34,10,68,22
47,10,94,17
69,10,125,5
78,10,135,6
85,10,143,14
28,11,51,18
43,11,88,18
67,11,123,21
27,12,49,9
32,12,67,11
42,12,84,28
61,12,116,20
86,12,146,14
1,13,2,6
41,13,83,8
57,13,108,3
68,13,124,4
0,14,1,9
11,14,17,36
48,14,94,13
83,14,139,25
6,15,8,17
44,15,89,14
71,15,126,12
87,15,149,36
9,16,16,26
88,16,151,20
72,17,128,131
4,18,5,9
18,18,31,19
40,18,81,16
55,18,100,19
82,18,138,4
91,18,157,21
10,19,17,19
38,19,78,21
52,19,99,3
63,19,117,38
89,19,157,13
21,20,39,9
51,20,98,10
62,20,117,51
25,21,45,33
84,21,141,15
99,21,166,39
31,22,65,12
49,22,94,50
20,23,36,7
22,23,43,5
36,23,73,14
46,23,92,22
59,23,116,11
74,23,130,17
3,24,3,18
16,24,27,42
95,24,163,38
