Ship,Berth,MooringTime,HandlingTime
19,0,32,8
26,0,47,28
79,0,137,13
93,0,158,33
18,1,31,19
33,1,67,21
45,1,92,6
51,1,98,10
69,1,125,5
76,1,133,2
92,1,158,3
8,2,14,52
38,2,78,21
78,2,135,6
2,3,3,60
64,3,117,50
81,3,167,50
97,3,217,58
53,4,99,21
62,4,120,51
96,4,171,29
29,5,61,40
77,5,135,26
15,6,25,33
43,6,88,18
60,6,116,35
14,7,24,25
30,7,64,11
50,7,94,16
73,7,130,25
39,8,78,5
56,8,103,22
70,8,126,38
3,9,3,18
24,9,44,10
44,9,89,14
58,9,111,18
82,9,138,4
85,9,143,14
12,10,20,38
46,10,92,22
91,10,157,21
0,11,1,9
35,11,68,45
95,11,163,38
9,12,16,26
40,12,81,16
61,12,116,20
84,12,141,15
1,13,2,6
57,13,108,3
68,13,124,4
28,14,51,18
34,14,69,22
47,14,94,17
59,14,116,11
83,14,139,25
6,15,8,17
37,15,76,22
71,15,126,12
87,15,149,36
21,16,39,9
32,16,67,11
54,16,99,6
65,16,121,10
88,16,151,20
72,17,128,131
17,18,29,12
23,18,44,38
48,18,94,13
67,18,123,21
89,18,157,13
4,19,5,9
11,19,17,36
41,19,83,4
52,19,98,3
63,19,117,38
27,20,49,9
42,20,84,28
66,20,122,35
94,20,161,12
25,21,45,33
86,21,146,14
99,21,166,39
10,22,17,19
31,22,65,12
49,22,94,50
5,23,6,8
13,23,22,9
20,23,36,7
22,23,43,5
36,23,73,14
74,23,130,17
90,23,157,5
98,23,165,6
16,24,27,42
55,24,100,19
80,24,137,9
