Ship,Berth,MooringTime,HandlingTime
12,0,20,38
32,0,67,11
40,0,81,16
74,0,130,17
93,0,158,33
21,1,39,9
30,1,64,11
44,1,89,14
80,1,137,9
91,1,157,21
17,2,29,12
23,2,44,38
55,2,100,19
79,2,137,13
87,2,150,36
2,3,3,60
64,3,117,50
75,3,167,66
97,3,233,58
31,4,65,12
43,4,88,18
62,4,117,51
15,5,25,33
51,5,98,10
9,6,16,26
66,6,122,35
16,7,27,42
39,7,78,5
56,7,103,22
86,7,146,14
29,8,61,40
20,9,36,7
24,9,44,10
36,9,73,14
45,9,92,6
54,9,99,6
65,9,121,10
76,9,133,2
85,9,143,14
92,9,158,3
96,9,164,29
11,10,17,36
35,10,68,45
28,11,51,18
63,11,117,38
6,12,8,17
22,12,43,5
50,12,94,16
61,12,116,20
84,12,141,15
1,13,2,6
41,13,83,8
52,13,98,5
57,13,108,3
68,13,124,4
0,14,1,9
10,14,17,19
34,14,68,22
46,14,92,22
67,14,123,21
83,14,144,25
94,14,169,12
37,15,76,22
53,15,99,21
73,15,130,25
49,16,94,50
88,16,151,20
7,17,12,183
4,18,5,9
18,18,31,19
33,18,67,21
38,18,88,21
58,18,111,18
69,18,129,5
82,18,138,4
89,18,157,13
8,19,14,52
42,19,84,28
59,19,116,11
78,19,135,6
95,19,163,38
27,20,49,9
60,20,116,35
25,21,45,33
77,21,135,26
70,22,126,38
5,23,6,8
13,23,22,9
19,23,32,8
26,23,47,28
47,23,94,17
71,23,126,12
90,23,157,5
98,23,165,6
3,24,3,18
14,24,24,25
48,24,94,13
99,24,166,39
