Ship,Berth,MooringTime,HandlingTime
13,0,22,9
20,0,36,7
26,0,47,28
65,0,121,10
79,0,137,13
92,0,158,3
98,0,165,6
21,1,39,9
32,1,67,11
53,1,99,21
93,1,158,33
0,2,1,9
23,2,44,38
46,2,92,22
67,2,123,21
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
14,4,24,25
62,4,117,51
29,5,61,40
60,5,116,35
35,6,68,45
66,6,122,35
39,7,78,5
73,7,130,25
95,7,163,38
25,8,45,33
49,8,94,50
5,9,6,8
19,9,32,8
24,9,44,10
30,9,64,11
45,9,92,6
54,9,99,6
56,9,105,22
76,9,133,2
90,9,157,5
10,10,17,19
42,10,84,28
78,10,135,6
85,10,143,14
28,11,51,18
43,11,88,18
83,11,139,25
27,12,49,9
50,12,94,16
61,12,116,20
86,12,146,14
96,12,164,29
1,13,2,6
41,13,83,8
57,13,108,3
68,13,124,4
11,14,17,36
33,14,67,21
48,14,94,13
58,14,111,18
6,15,8,17
9,15,25,26
36,15,73,14
47,15,94,17
37,16,76,22
63,16,117,38
88,16,155,20
7,17,12,183
4,18,5,9
18,18,31,19
40,18,81,16
55,18,100,19
71,18,126,12
82,18,138,4
91,18,157,21
8,19,14,52
52,19,98,3
69,19,125,5
80,19,137,9
87,19,149,36
15,20,25,33
51,20,98,10
99,20,166,39
12,21,20,38
77,21,135,26
84,21,161,15
31,22,65,12
38,22,78,21
70,22,126,38
3,23,3,18
17,23,29,12
22,23,43,5
44,23,89,14
74,23,130,17
89,23,157,13
16,24,27,42
34,24,69,22
59,24,116,11
