Ship,Berth,MooringTime,HandlingTime
19,0,32,8
26,0,47,28
45,0,92,6
54,0,99,6
65,0,121,10
79,0,137,13
92,0,158,3
94,0,161,12
23,1,44,38
53,1,99,21
93,1,158,33
8,2,14,52
47,2,94,17
58,2,111,18
80,2,137,9
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
35,4,68,45
62,4,117,51
13,5,22,9
29,5,61,40
66,5,122,35
15,6,25,33
60,6,116,35
14,7,24,25
30,7,64,11
50,7,94,16
73,7,130,25
39,8,78,5
56,8,103,22
70,8,126,38
17,9,29,12
24,9,44,10
32,9,67,11
38,9,78,21
90,9,157,5
96,9,164,29
12,10,20,38
48,10,94,13
69,10,125,5
85,10,143,14
28,11,51,18
43,11,88,18
95,11,163,38
3,12,3,18
27,12,49,9
40,12,81,16
51,12,98,10
61,12,116,20
86,12,146,14
57,13,108,3
68,13,124,4
11,14,17,36
33,14,67,21
78,14,135,6
83,14,141,25
6,15,8,17
44,15,89,14
71,15,126,12
87,15,149,36
9,16,16,26
34,16,68,22
76,16,133,2
88,16,151,20
7,17,12,183
1,18,2,3
18,18,31,19
42,18,84,28
67,18,123,21
0,19,1,9
10,19,17,19
41,19,83,4
52,19,98,3
63,19,117,38
89,19,157,13
21,20,39,9
37,20,76,22
77,20,135,26
25,21,45,33
84,21,141,15
99,21,166,39
31,22,65,12
49,22,94,50
91,22,157,21
5,23,6,8
20,23,36,7
22,23,43,5
36,23,73,14
46,23,92,22
59,23,116,11
74,23,130,17
98,23,165,6
4,24,5,9
16,24,27,42
55,24,100,19
82,24,138,4
