Ship,Berth,MooringTime,HandlingTime
13,0,22,9
26,0,47,28
47,0,94,17
65,0,121,10
76,0,133,2
79,0,137,13
92,0,158,3
94,0,161,12
21,1,39,9
36,1,73,14
53,1,99,21
93,1,158,33
8,2,14,52
33,2,67,21
63,2,117,38
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
35,4,68,45
62,4,117,51
29,5,61,40
66,5,122,35
15,6,25,33
60,6,116,35
14,7,24,25
50,7,94,16
73,7,130,25
39,8,78,5
56,8,103,22
70,8,126,38
19,9,32,8
24,9,44,10
32,9,67,11
48,9,94,13
67,9,123,21
96,9,164,29
18,10,31,19
34,10,68,22
85,10,143,14
28,11,51,18
43,11,88,18
78,11,135,6
3,12,3,18
27,12,49,9
40,12,81,16
51,12,98,10
61,12,116,20
86,12,146,14
57,13,108,3
68,13,124,4
11,14,17,36
38,14,78,21
58,14,111,18
83,14,139,25
6,15,8,17
44,15,89,14
87,15,149,36
9,16,16,26
88,16,151,20
7,17,12,183
1,18,2,3
12,18,20,38
42,18,84,28
71,18,126,12
91,18,157,21
0,19,1,9
17,19,29,12
23,19,44,38
41,19,83,4
52,19,98,3
55,19,101,19
69,19,125,5
80,19,137,9
95,19,163,38
37,20,76,22
77,20,135,26
25,21,45,33
84,21,141,15
99,21,166,39
31,22,65,12
49,22,94,50
5,23,6,8
10,23,17,19
20,23,36,7
22,23,43,5
30,23,64,11
45,23,92,6
54,23,99,6
74,23,130,17
90,23,157,5
98,23,165,6
4,24,5,9
16,24,27,42
46,24,92,22
59,24,116,11
82,24,138,4
