Ship,Berth,MooringTime,HandlingTime
19,0,32,8
26,0,47,28
44,0,89,14
65,0,121,10
76,0,133,2
78,0,135,6
92,0,158,3
4,1,5,9
36,1,73,14
53,1,99,21
71,1,126,12
93,1,158,33
8,2,14,52
34,2,68,22
55,2,100,19
2,3,3,60
64,3,117,50
81,3,167,50
97,3,217,58
42,4,84,28
62,4,117,51
25,5,45,33
77,5,135,26
9,6,16,26
60,6,116,35
14,7,24,25
30,7,64,11
50,7,94,16
73,7,130,25
21,8,39,9
56,8,103,22
70,8,126,38
13,9,22,9
22,9,43,5
40,9,81,16
54,9,99,6
58,9,111,18
80,9,137,9
90,9,157,5
96,9,164,29
0,10,1,9
17,10,29,12
23,10,44,38
85,10,143,14
89,10,157,13
28,11,51,18
43,11,88,18
63,11,117,38
94,11,161,12
3,12,3,18
39,12,78,5
48,12,94,13
61,12,116,20
79,12,137,13
1,13,2,6
41,13,83,8
57,13,108,3
68,13,124,4
18,14,31,19
38,14,78,21
69,14,125,5
83,14,139,25
6,15,8,17
27,15,49,9
87,15,149,36
15,16,25,33
37,16,76,22
51,16,98,10
88,16,151,20
7,17,12,183
11,18,17,36
47,18,94,17
82,18,138,4
95,18,163,38
12,19,20,38
33,19,67,21
52,19,98,3
67,19,123,21
91,19,157,21
29,20,61,40
66,20,122,35
46,21,92,22
84,21,141,15
99,21,166,39
31,22,65,12
49,22,94,50
86,22,146,14
5,23,6,8
10,23,17,19
20,23,36,7
24,23,44,10
32,23,67,11
45,23,92,6
59,23,116,11
74,23,130,17
98,23,165,6
16,24,27,42
35,24,69,45
