Ship,Berth,MooringTime,HandlingTime
12,0,20,38
36,0,73,14
44,0,89,14
96,0,164,29
13,1,22,9
19,1,32,8
24,1,44,10
31,1,65,12
51,1,98,10
85,1,143,14
90,1,157,5
3,2,3,18
10,2,21,19
23,2,44,38
42,2,84,28
63,2,117,38
91,2,157,21
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
26,4,47,28
62,4,117,51
15,6,25,33
29,6,61,40
86,6,146,14
6,7,8,17
20,7,36,7
30,7,64,11
39,7,78,5
61,7,116,20
84,7,141,15
70,8,126,38
5,9,6,8
16,9,27,42
41,9,83,4
45,9,92,6
54,9,99,6
65,9,121,10
76,9,133,2
92,9,158,3
98,9,165,6
0,10,1,9
47,10,94,17
59,10,116,11
18,11,31,19
48,11,94,13
21,12,39,9
27,12,49,9
37,12,76,22
53,12,99,21
73,12,130,25
57,13,108,3
4,14,5,9
35,14,68,45
67,14,123,21
95,14,163,38
9,15,16,26
50,15,94,16
88,15,151,20
49,16,94,50
7,17,12,183
11,18,17,36
28,18,53,18
33,18,71,21
46,18,92,22
52,18,114,3
58,18,117,18
69,18,135,5
82,18,140,4
78,18,144,6
80,18,150,9
89,18,159,13
94,18,172,12
1,19,2,3
8,19,14,52
34,19,68,22
40,19,90,16
55,19,106,19
68,19,125,2
71,19,127,12
79,19,139,13
87,19,152,36
66,20,122,35
25,21,45,33
77,21,135,26
60,22,116,35
14,23,24,25
22,23,49,5
32,23,67,11
38,23,78,21
56,23,103,22
74,23,130,17
93,23,158,33
17,24,29,12
43,24,88,18
83,24,139,25
99,24,166,39
