Ship,Berth,MooringTime,HandlingTime
12,0,23,9
30,0,48,23
49,0,88,10
63,0,129,15
79,1,167,42
14,2,24,19
46,2,84,58
0,3,3,19
15,3,24,31
45,3,82,7
50,3,96,17
76,3,160,7
20,4,27,37
42,4,74,26
13,5,24,25
38,5,72,17
68,5,143,18
77,5,164,25
11,6,23,32
44,6,79,11
65,6,130,39
23,7,30,18
47,7,85,28
2,8,7,9
19,8,27,28
40,8,73,15
62,8,127,9
17,9,26,7
28,9,40,9
35,9,61,4
41,9,73,9
55,9,107,15
61,9,126,11
73,9,154,11
8,10,18,12
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
29,12,42,6
64,12,129,4
3,13,9,23
26,13,34,10
31,13,50,17
37,13,71,18
60,13,120,9
72,13,151,7
22,14,28,51
39,14,79,5
54,14,105,5
71,14,150,30
21,15,28,32
70,15,148,45
9,16,19,9
24,16,30,21
43,16,78,10
53,16,104,14
67,16,142,14
74,16,158,11
7,17,17,26
36,17,71,4
56,17,115,29
75,17,159,31
1,18,5,5
4,18,11,5
16,18,25,8
33,18,55,28
48,18,86,8
51,18,96,13
59,18,118,1
66,18,136,38
78,18,174,22
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
32,19,52,5
34,19,60,8
52,19,100,3
