Ship,Berth,MooringTime,HandlingTime
24,0,30,21
33,0,55,28
49,0,88,10
60,0,120,9
63,0,129,15
12,1,23,9
79,1,167,42
17,2,26,7
26,2,34,10
41,2,73,9
46,2,84,58
0,3,3,19
15,3,24,31
43,3,78,10
50,3,96,17
68,3,143,18
76,3,161,7
20,4,27,37
7,5,17,26
38,5,72,17
66,5,136,38
30,6,48,23
44,6,79,11
65,6,130,39
78,6,169,22
19,7,27,28
14,8,24,19
42,8,74,26
67,8,142,14
75,8,159,31
8,9,18,12
23,9,30,18
55,9,107,15
62,9,127,9
73,9,154,11
47,10,85,28
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
3,13,9,23
28,13,40,9
37,13,71,18
54,13,105,5
72,13,151,7
22,14,28,51
71,14,150,30
21,15,28,32
70,15,148,45
2,16,7,9
13,16,24,25
35,16,61,4
39,16,72,5
53,16,104,14
77,16,164,25
11,17,23,32
36,17,63,4
45,17,82,7
56,17,115,29
1,18,5,5
4,18,11,5
9,18,19,9
16,18,28,8
31,18,50,17
40,18,73,15
48,18,88,8
51,18,96,13
59,18,118,1
61,18,126,11
74,18,158,11
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
64,19,129,4
