Ship,Berth,MooringTime,HandlingTime
11,0,23,32
37,0,71,18
73,0,154,11
79,1,167,42
3,2,9,23
46,2,84,58
0,3,3,19
15,3,24,31
44,3,79,11
75,3,159,31
20,4,27,37
2,5,7,9
12,5,23,9
31,5,50,17
42,5,74,26
63,5,129,15
28,6,40,9
36,6,63,4
43,6,78,10
50,6,96,17
56,6,115,29
71,6,150,30
16,7,25,8
68,7,143,18
19,8,27,28
33,8,55,28
55,8,107,15
14,9,24,19
35,9,61,4
38,9,72,17
53,9,104,14
78,9,167,22
47,10,85,28
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
18,12,26,8
8,13,18,12
13,13,30,25
40,13,73,15
60,13,120,9
72,13,151,7
76,13,160,7
22,14,28,51
66,14,136,38
21,15,28,32
70,15,148,45
1,16,5,5
23,16,30,18
39,16,72,5
49,16,88,10
54,16,105,5
67,16,142,14
77,16,164,25
7,17,17,26
30,17,48,23
48,17,86,8
65,17,130,39
4,18,11,5
9,18,19,9
17,18,28,7
26,18,35,10
24,18,45,21
41,18,73,9
45,18,82,7
51,18,96,13
59,18,118,1
61,18,126,11
62,18,137,9
74,18,158,11
6,19,16,3
10,19,20,5
27,19,36,5
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
64,19,129,4
