Ship,Berth,MooringTime,HandlingTime
12,0,23,9
38,0,72,17
70,0,148,45
13,1,24,25
73,1,154,11
79,1,167,42
9,2,19,9
21,2,28,32
39,2,72,5
44,2,79,11
59,2,118,1
62,2,127,9
11,3,23,32
48,3,86,8
75,3,159,31
22,4,28,51
47,4,85,28
28,5,40,9
42,5,74,26
55,5,107,15
61,5,126,11
72,5,151,7
30,6,48,23
45,6,82,7
63,6,129,15
76,6,160,7
78,6,167,22
20,7,27,37
69,7,147,35
8,8,18,12
23,8,30,18
37,8,71,18
53,8,104,14
60,8,120,9
4,9,11,5
24,9,30,21
35,9,61,4
51,9,96,13
77,9,164,25
3,10,9,23
46,10,84,58
25,11,31,40
58,11,118,73
5,12,13,8
27,12,36,5
32,12,52,5
2,13,7,9
19,13,27,28
40,13,73,15
49,13,88,10
67,13,142,14
14,14,24,19
31,14,50,17
41,14,73,9
71,14,150,30
0,15,3,19
17,15,26,7
33,15,55,28
68,15,143,18
15,16,24,31
65,16,130,39
7,17,17,26
50,17,96,17
66,17,136,38
1,18,5,5
16,18,25,8
26,18,34,10
36,18,63,4
43,18,78,10
54,18,105,5
56,18,115,29
74,18,158,11
6,19,16,3
10,19,20,5
18,19,26,8
29,19,42,6
34,19,60,8
52,19,100,3
64,19,129,4
