Ship,Berth,MooringTime,HandlingTime
8,0,18,12
37,0,71,18
70,0,148,45
14,1,24,19
79,1,167,42
22,2,28,51
51,2,96,13
59,2,118,1
7,3,17,26
30,3,48,23
65,3,130,39
12,4,23,9
47,4,85,28
69,4,147,35
2,5,7,9
9,5,19,9
28,5,40,9
49,5,88,10
55,5,107,15
61,5,126,11
72,5,151,7
11,6,23,32
36,6,63,4
48,6,86,8
71,6,150,30
21,7,28,32
44,7,79,11
50,7,96,17
23,8,30,18
38,8,72,17
62,8,127,9
73,8,154,11
78,8,167,22
3,9,9,23
40,9,73,15
60,9,120,9
63,9,129,15
76,9,160,7
20,10,27,37
74,10,158,11
25,11,31,40
57,11,116,90
6,12,16,3
10,12,20,5
18,12,26,8
27,12,36,5
52,12,100,3
64,12,129,4
13,13,24,25
31,13,50,17
42,13,74,26
68,13,143,18
1,14,5,5
4,14,11,5
19,14,27,28
35,14,61,4
41,14,73,9
53,14,104,14
67,14,142,14
17,15,26,7
39,15,72,5
46,15,84,58
15,16,24,31
33,16,55,28
77,16,164,25
24,17,30,21
43,17,78,10
56,17,115,29
75,17,159,31
0,18,3,19
16,18,25,8
26,18,34,10
45,18,82,7
54,18,105,5
66,18,136,38
5,19,13,8
29,19,42,6
32,19,52,5
34,19,60,8
