Ship,Berth,MooringTime,HandlingTime
2,0,7,9
12,0,23,9
70,0,148,45
79,1,167,42
14,2,24,19
21,2,43,32
46,2,84,58
9,3,19,9
15,3,28,31
36,3,63,4
44,3,79,11
50,3,96,17
56,3,115,29
76,3,160,7
20,4,27,37
47,4,85,28
19,5,27,28
33,5,55,28
49,5,88,10
62,5,127,9
72,5,151,7
7,6,17,26
30,6,48,23
45,6,82,7
65,6,130,39
8,8,18,12
23,8,30,18
42,8,74,26
59,8,118,1
16,9,25,8
60,9,120,9
77,9,164,25
69,10,147,35
25,11,31,40
57,11,116,90
6,12,16,3
10,12,20,5
34,12,60,8
13,13,24,25
37,13,71,18
55,13,107,15
73,13,154,11
1,14,5,5
11,14,23,32
35,14,61,4
41,14,73,9
54,14,105,5
61,14,126,11
67,14,142,14
74,14,158,11
22,15,28,51
71,15,150,30
17,16,26,7
28,16,40,9
38,16,72,17
66,16,136,38
0,17,3,19
24,17,30,21
43,17,78,10
63,17,129,15
75,17,159,31
4,18,11,5
3,18,16,23
26,18,39,10
31,18,50,17
39,18,72,5
40,18,77,15
48,18,92,8
51,18,100,13
53,18,113,14
68,18,143,18
78,18,167,22
5,19,13,8
18,19,26,8
27,19,36,5
29,19,42,6
32,19,52,5
52,19,100,3
64,19,129,4
