Ship,Berth,MooringTime,HandlingTime
3,0,9,23
33,0,55,28
66,0,136,38
24,1,30,21
79,1,167,42
16,2,25,8
26,2,34,10
46,2,84,58
7,3,17,26
30,3,48,23
43,3,78,10
68,3,143,18
21,4,28,32
69,4,147,35
2,5,7,9
8,5,18,12
23,5,30,18
37,5,71,18
62,5,127,9
76,5,160,7
0,6,3,19
15,6,24,31
71,6,150,30
13,7,24,25
20,7,49,37
14,8,24,19
42,8,74,26
54,8,105,5
60,8,120,9
73,8,154,11
31,9,50,17
40,9,73,15
49,9,88,10
55,9,107,15
67,9,142,14
22,10,28,51
47,10,85,28
25,11,31,40
58,11,118,73
6,12,16,3
10,12,20,5
32,12,52,5
64,12,129,4
19,13,27,28
63,13,129,15
72,13,151,7
77,13,164,25
17,14,26,7
28,14,40,9
35,14,61,4
41,14,73,9
45,14,82,7
51,14,96,13
61,14,126,11
74,14,158,11
11,15,23,32
70,15,148,45
12,16,23,9
38,16,72,17
56,16,115,29
78,16,167,22
9,17,19,9
44,17,79,11
50,17,96,17
75,17,159,31
1,18,5,5
4,18,11,5
36,18,63,4
39,18,72,5
48,18,86,8
53,18,104,14
59,18,118,1
65,18,130,39
5,19,13,8
18,19,26,8
27,19,36,5
29,19,42,6
34,19,60,8
52,19,100,3
