Ship,Berth,MooringTime,HandlingTime
11,0,23,32
40,0,73,15
73,0,154,11
16,1,25,8
79,1,167,42
3,2,9,23
54,2,105,5
59,2,118,1
70,2,148,45
15,3,24,31
36,3,63,4
48,3,86,8
50,3,96,17
66,3,136,38
20,4,27,37
42,4,74,26
12,5,23,9
33,5,55,28
51,5,96,13
68,5,143,18
0,6,3,19
9,6,22,9
28,6,40,9
67,6,142,14
78,6,167,22
17,7,26,7
69,7,147,35
19,8,27,28
37,8,71,18
55,8,107,15
62,8,127,9
14,9,24,19
44,9,79,11
63,9,129,15
75,9,159,31
13,10,24,25
35,10,61,4
47,10,85,28
25,11,31,40
57,11,116,90
5,12,13,8
18,12,26,8
2,13,7,9
8,13,18,12
26,13,34,10
41,13,73,9
49,13,88,10
60,13,120,9
72,13,151,7
22,14,28,51
61,14,126,11
71,14,150,30
21,15,28,32
46,15,84,58
23,16,30,18
31,16,50,17
38,16,72,17
53,16,104,14
77,16,164,25
7,17,17,26
30,17,48,23
45,17,82,7
65,17,130,39
1,18,5,5
4,18,11,5
24,18,30,21
39,18,72,5
43,18,78,10
56,18,115,29
76,18,160,7
74,18,167,11
6,19,16,3
10,19,20,5
27,19,36,5
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
64,19,129,4
