Ship,Berth,MooringTime,HandlingTime
7,0,31,43
38,0,110,6
27,1,88,68
23,2,72,49
46,2,124,10
3,3,11,12
10,3,40,15
34,3,102,40
11,4,40,22
54,4,155,37
4,5,14,12
22,5,72,12
37,5,106,25
13,6,49,10
17,6,64,5
18,6,69,47
21,7,68,30
32,7,100,35
12,8,41,19
44,8,117,44
29,9,95,64
14,10,53,34
36,10,103,8
39,10,111,12
58,10,163,7
0,11,2,6
15,11,63,6
19,11,69,8
30,11,97,8
50,11,138,12
55,11,158,42
2,12,10,15
8,12,33,12
25,12,85,12
33,12,102,20
20,13,68,16
43,13,116,6
49,13,128,10
53,13,153,35
24,14,81,20
51,14,140,44
42,15,116,36
35,16,103,4
40,16,111,13
47,16,124,19
59,16,165,16
6,17,26,31
31,17,97,21
48,17,125,8
1,18,7,8
5,18,24,8
9,18,36,17
16,18,64,2
26,18,87,13
41,18,113,4
45,18,119,14
56,18,158,5
57,18,163,8
28,19,94,32
52,19,142,35
