Ship,Berth,MooringTime,HandlingTime
7,0,31,43
39,0,111,12
42,1,116,59
11,2,40,22
23,2,72,49
2,3,10,15
22,3,72,12
34,3,102,40
4,4,14,12
16,4,64,2
24,4,81,20
40,4,111,13
15,5,63,6
37,5,106,25
54,5,155,37
18,6,64,47
46,6,124,10
21,7,68,30
32,7,100,35
57,7,163,8
13,8,49,10
38,8,110,6
43,8,116,6
52,8,142,35
29,9,95,64
14,10,53,34
36,10,103,8
45,10,119,14
58,10,163,7
0,11,2,6
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
3,12,11,12
8,12,33,12
33,12,102,20
47,12,124,19
56,12,158,5
10,13,40,15
20,13,68,16
48,13,125,8
53,13,153,35
25,14,85,12
51,14,140,44
19,15,68,8
27,15,88,51
44,16,117,44
6,17,26,31
31,17,97,21
1,18,7,8
5,18,24,8
9,18,36,17
17,18,64,5
26,18,87,13
35,18,103,4
49,18,128,10
12,19,41,19
28,19,94,32
59,19,165,16
