Ship,Berth,MooringTime,HandlingTime
7,0,31,43
39,0,111,12
42,1,116,59
23,2,72,49
49,2,128,10
3,3,11,12
17,3,64,5
22,3,72,12
34,3,102,40
58,3,163,7
2,4,10,15
14,4,53,34
43,4,116,6
48,4,125,8
5,5,24,8
15,5,63,6
54,5,155,37
13,6,49,10
18,6,64,47
46,6,124,10
21,7,68,30
32,7,100,35
12,8,41,19
44,8,117,44
56,8,161,5
29,9,95,64
6,10,26,31
24,10,81,20
36,10,103,8
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
8,12,33,12
25,12,85,12
37,12,106,25
57,12,163,8
4,13,14,12
20,13,68,16
35,13,103,4
38,13,110,6
53,13,153,35
45,14,119,14
51,14,140,44
27,15,88,51
33,16,102,20
47,16,124,19
59,16,165,16
10,17,40,15
31,17,97,21
1,18,8,8
9,18,36,17
26,18,87,13
40,18,111,13
52,18,142,35
11,19,40,22
28,19,94,32
