Ship,Berth,MooringTime,HandlingTime
7,0,31,43
36,0,103,8
29,1,95,43
2,2,10,15
23,2,72,49
56,2,158,5
22,3,72,12
25,3,85,12
34,3,102,40
58,3,163,7
17,4,64,5
20,4,69,16
45,4,119,14
54,4,155,37
10,5,40,15
24,5,81,20
47,5,124,19
9,6,36,17
38,6,110,6
44,6,117,44
4,7,14,12
21,7,68,30
57,7,163,8
18,8,64,47
43,8,116,6
48,8,125,8
46,9,124,10
51,9,140,44
6,10,26,31
37,10,106,25
0,11,2,6
15,11,63,6
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
19,12,68,8
26,12,87,13
33,12,102,20
59,12,165,16
14,13,53,34
53,13,153,35
3,14,11,12
16,14,64,2
32,14,100,35
27,15,88,51
42,15,139,36
11,16,40,22
35,16,103,4
39,16,111,12
8,17,33,12
31,17,97,21
1,18,7,8
5,18,24,8
13,18,49,10
40,18,111,13
49,18,128,10
52,18,142,35
12,19,41,19
28,19,94,32
