Ship,Berth,MooringTime,HandlingTime
7,0,31,43
27,1,88,68
2,2,10,15
23,2,72,49
4,3,14,12
17,3,64,5
34,3,102,40
56,3,158,5
9,4,36,17
44,4,117,44
24,5,81,20
33,5,102,20
59,5,165,16
5,6,24,8
18,6,64,47
45,6,119,14
21,7,68,30
32,7,100,35
12,8,41,19
49,8,128,10
54,8,155,37
29,9,95,64
13,10,49,10
14,10,59,34
36,10,103,8
48,10,125,8
15,11,63,6
19,11,69,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
8,12,33,12
25,12,85,12
35,12,103,4
37,12,107,25
58,12,163,7
10,13,40,15
20,13,68,16
38,13,110,6
43,13,116,6
53,13,153,35
3,14,11,12
51,14,140,44
42,15,116,36
22,16,72,12
39,16,111,12
47,16,124,19
57,16,163,8
6,17,26,31
31,17,97,21
0,18,2,6
1,18,8,8
16,18,64,2
26,18,87,13
40,18,111,13
46,18,124,10
52,18,142,35
11,19,40,22
28,19,94,32
