Ship,Berth,MooringTime,HandlingTime
7,0,31,43
36,0,103,8
27,1,88,68
18,2,64,47
57,2,163,8
2,3,10,15
25,3,85,12
34,3,102,40
9,4,36,17
38,4,110,6
44,4,117,44
3,5,11,12
14,5,53,34
37,5,106,25
11,6,40,22
23,6,72,49
21,7,68,30
45,7,119,14
58,7,163,7
4,8,14,12
12,8,41,19
51,8,140,44
29,9,95,64
6,10,26,31
33,10,102,20
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
10,12,40,15
15,12,63,6
22,12,72,12
39,12,111,12
46,12,124,10
56,12,158,5
17,13,64,5
24,13,81,20
40,13,111,13
53,13,153,35
32,14,100,35
54,14,155,37
42,15,116,36
1,16,7,8
8,16,33,12
20,16,68,16
48,16,125,8
31,17,97,21
47,17,124,19
0,18,2,6
5,18,24,8
13,18,49,10
26,18,87,13
35,18,103,4
43,18,116,6
49,18,128,10
52,18,142,35
28,19,94,32
59,19,165,16
