Ship,Berth,MooringTime,HandlingTime
19,0,32,8
24,0,44,10
38,0,78,21
65,0,121,10
76,0,133,2
92,0,158,3
95,0,163,38
10,1,17,19
40,1,81,16
51,1,98,10
93,1,158,33
3,2,3,18
16,2,27,42
41,2,83,4
47,2,94,17
58,2,111,18
78,2,135,6
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
14,4,24,25
35,4,68,45
90,4,157,5
98,4,165,6
25,5,45,33
60,5,116,35
29,6,61,40
84,6,141,15
20,7,36,7
27,7,49,9
39,7,78,5
50,7,94,16
61,7,116,20
86,7,146,14
53,8,99,21
70,8,126,38
5,9,6,8
13,9,22,9
21,9,39,9
30,9,64,11
45,9,92,6
54,9,99,6
79,9,137,13
96,9,164,29
12,10,20,38
87,10,149,36
42,11,84,28
63,11,117,38
6,12,8,17
26,12,47,28
37,12,76,22
88,12,151,20
52,13,98,5
57,13,108,3
1,14,2,3
18,14,31,19
55,14,100,19
68,14,124,2
71,14,126,12
83,14,139,25
94,14,164,12
9,15,16,26
56,15,103,22
73,15,130,25
15,16,25,33
36,16,73,14
74,16,130,17
7,17,12,183
4,18,5,9
11,18,17,36
33,18,67,21
48,18,94,13
59,18,116,11
82,18,138,4
91,18,157,21
0,19,1,9
17,19,29,12
28,19,51,18
34,19,69,22
46,19,92,22
69,19,125,5
80,19,137,9
89,19,157,13
22,20,43,5
31,20,65,12
66,20,122,35
62,21,117,51
49,22,94,50
77,22,144,26
8,23,14,52
32,23,67,11
44,23,89,14
85,23,143,14
23,24,44,38
43,24,88,18
67,24,123,21
99,24,166,39
