Ship,Berth,MooringTime,HandlingTime
5,0,6,8
13,0,22,9
19,0,32,8
40,0,81,16
54,0,99,6
76,0,133,2
82,0,138,4
92,0,158,3
96,0,164,29
16,1,27,42
65,1,121,10
83,1,139,25
3,2,3,18
17,2,29,12
38,2,78,21
58,2,111,18
79,2,137,13
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
22,4,43,5
28,4,51,18
36,4,73,14
63,4,117,38
93,4,158,33
66,5,122,35
99,5,166,39
29,6,61,40
84,6,141,15
21,7,39,9
27,7,49,9
55,7,100,19
73,7,130,25
53,8,99,21
70,8,126,38
14,9,24,25
30,9,64,11
45,9,92,6
52,9,98,3
56,9,103,22
69,9,125,5
90,9,157,5
98,9,165,6
12,10,20,38
42,10,84,28
85,10,143,14
35,11,68,45
11,12,17,36
37,12,76,22
51,12,98,10
61,12,116,20
88,12,151,20
57,13,108,3
18,14,31,19
41,14,83,4
48,14,94,13
68,14,124,2
71,14,126,12
87,14,149,36
6,15,8,17
26,15,47,28
86,15,146,14
15,16,25,33
49,16,94,50
75,17,130,131
0,18,1,9
8,18,14,52
33,18,67,21
47,18,94,17
80,18,137,9
1,19,2,3
4,19,5,9
10,19,17,19
34,19,68,22
46,19,92,22
67,19,123,21
91,19,157,21
9,20,16,26
31,20,65,12
60,20,116,35
25,21,45,33
39,21,78,5
50,21,94,16
77,21,135,26
62,22,117,51
20,23,36,7
24,23,44,10
32,23,67,11
44,23,89,14
74,23,130,17
95,23,163,38
23,24,44,38
43,24,88,18
59,24,116,11
78,24,135,6
94,24,161,12
