Ship,Berth,MooringTime,HandlingTime
11,0,17,36
32,0,67,11
44,0,89,14
56,0,103,22
87,0,149,36
5,1,6,8
20,1,36,7
24,1,44,10
31,1,65,12
51,1,98,10
82,1,138,4
92,1,158,3
99,1,166,39
1,2,2,3
4,2,5,9
12,2,20,38
35,2,68,45
59,2,116,11
78,2,135,6
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
22,4,43,5
43,4,88,18
62,4,117,51
17,5,29,12
70,5,126,38
29,6,61,40
88,6,151,20
27,7,49,9
39,7,78,5
50,7,94,16
61,7,116,20
86,7,146,14
66,8,122,35
3,9,3,18
13,9,22,9
21,9,39,9
30,9,64,11
38,9,78,21
68,9,124,2
76,9,133,2
85,9,143,14
90,9,157,5
28,10,51,18
42,10,84,28
80,10,137,9
18,11,31,19
48,11,94,13
6,12,8,17
53,12,99,21
73,12,130,25
96,12,164,29
52,13,98,5
57,13,108,3
14,14,24,25
34,14,68,22
55,14,100,19
67,14,123,21
95,14,163,38
9,15,16,26
36,15,73,14
65,15,121,10
93,15,158,33
37,16,76,22
60,16,116,35
7,17,12,183
0,18,1,9
10,18,17,19
23,18,44,38
41,18,83,4
47,18,94,17
58,18,111,18
79,18,137,13
94,18,161,12
8,19,14,52
33,19,67,21
46,19,92,22
63,19,117,38
91,19,157,21
25,20,45,33
84,20,141,15
15,21,25,33
77,21,135,26
49,22,94,50
19,23,32,8
26,23,47,28
45,23,92,6
54,23,99,6
69,23,125,5
74,23,130,17
98,23,165,6
16,24,27,42
40,24,81,16
71,24,126,12
83,24,139,25
