Ship,Berth,MooringTime,HandlingTime
11,0,17,36
32,0,67,11
53,0,99,21
74,0,130,17
87,0,149,36
19,1,32,8
22,1,43,5
31,1,65,12
51,1,98,10
63,1,117,38
92,1,158,3
98,1,165,6
3,2,3,18
18,2,31,19
34,2,68,22
47,2,94,17
68,2,124,2
71,2,126,12
95,2,163,38
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
24,4,44,10
36,4,73,14
43,4,88,18
62,4,117,51
60,5,116,35
29,6,61,40
84,6,141,15
27,7,49,9
39,7,78,5
42,7,84,28
61,7,116,20
86,7,146,14
49,8,94,50
5,9,6,8
13,9,22,9
20,9,36,7
26,9,47,28
44,9,89,14
65,9,121,10
76,9,133,2
90,9,157,5
96,9,164,29
35,10,68,45
83,10,139,25
17,11,29,12
52,11,98,3
91,11,157,21
6,12,8,17
21,12,39,9
30,12,64,11
45,12,92,6
54,12,99,6
73,12,130,25
57,13,108,3
14,14,24,25
28,14,51,18
38,14,78,21
55,14,100,19
69,14,125,5
78,14,135,6
85,14,143,14
9,15,16,26
37,15,76,22
88,15,151,20
15,16,25,33
50,16,94,16
7,17,12,183
1,18,2,3
4,18,5,9
10,18,17,19
23,18,44,38
41,18,83,4
46,18,92,22
59,18,116,11
82,18,138,4
94,18,161,12
0,19,1,9
8,19,14,52
33,19,67,21
48,19,94,13
58,19,111,18
79,19,137,13
89,19,157,13
66,20,122,35
25,21,45,33
77,21,135,26
70,22,126,38
16,23,27,42
56,23,103,22
80,23,137,9
93,23,158,33
12,24,20,38
40,24,81,16
67,24,123,21
99,24,166,39
