Ship,Berth,MooringTime,HandlingTime
24,0,44,10
30,0,64,11
38,0,78,21
53,0,99,21
65,0,121,10
92,0,158,3
98,0,165,6
19,1,32,8
22,1,43,5
36,1,73,14
69,1,125,5
74,1,130,17
93,1,158,33
3,2,3,18
17,2,29,12
28,2,51,18
41,2,83,4
47,2,94,17
71,2,126,12
87,2,149,36
2,3,3,60
64,3,117,50
75,3,167,66
97,3,233,58
8,4,14,52
32,4,67,11
51,4,98,10
90,4,157,5
25,5,45,33
60,5,116,35
27,6,49,9
29,6,61,40
86,6,146,14
20,7,36,7
39,7,78,5
42,7,84,28
61,7,116,20
84,7,141,15
49,8,94,50
13,9,22,9
26,9,47,28
45,9,92,6
54,9,99,6
76,9,133,2
79,9,137,13
96,9,164,29
12,10,20,38
43,10,88,18
89,10,157,13
14,11,24,25
63,11,117,38
6,12,8,17
21,12,39,9
37,12,76,22
73,12,130,25
88,12,155,20
52,13,98,5
57,13,108,3
1,14,2,3
18,14,31,19
40,14,81,16
55,14,100,19
68,14,124,2
82,14,138,4
95,14,163,38
35,15,68,45
83,15,139,25
9,16,16,26
66,16,122,35
7,17,12,183
4,18,5,9
11,18,17,36
34,18,68,22
46,18,92,22
59,18,116,11
80,18,137,9
94,18,161,12
0,19,1,9
10,19,17,19
33,19,67,21
48,19,94,13
58,19,111,18
78,19,135,6
91,19,157,21
31,20,65,12
77,20,135,26
50,21,94,16
62,21,117,51
15,22,25,33
70,22,126,38
5,23,6,8
16,23,27,42
44,23,89,14
56,23,103,22
85,23,143,14
23,24,44,38
67,24,123,21
99,24,166,39
