Ship,Berth,MooringTime,HandlingTime
19,0,32,8
24,0,44,10
30,0,64,11
38,0,78,21
56,0,103,22
76,0,133,2
83,0,139,25
98,0,165,6
16,1,27,42
51,1,98,10
82,1,138,4
93,1,158,33
3,2,3,18
17,2,29,12
41,2,83,4
48,2,94,13
58,2,111,18
78,2,135,6
87,2,149,36
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
8,4,14,52
53,4,99,21
80,4,137,9
66,5,122,35
29,6,61,40
60,6,116,35
84,6,151,15
6,7,8,17
21,7,39,9
27,7,49,9
39,7,78,5
86,7,146,14
11,8,17,36
70,8,126,38
5,9,6,8
32,9,67,11
45,9,92,6
54,9,99,6
71,9,126,12
90,9,157,5
96,9,164,29
12,10,20,38
42,10,84,28
69,10,125,5
35,11,68,45
63,11,117,38
26,12,47,28
37,12,76,22
61,12,116,20
88,12,151,20
52,13,98,5
57,13,108,3
14,14,24,25
40,14,81,16
55,14,100,19
85,14,143,14
95,14,163,38
31,15,65,12
50,15,94,16
74,15,130,17
99,15,166,39
15,16,25,33
49,16,94,50
7,17,12,183
1,18,2,3
18,18,31,19
28,18,51,18
34,18,69,22
47,18,94,17
68,18,124,2
79,18,137,13
89,18,157,13
4,19,5,9
10,19,17,19
33,19,67,21
46,19,92,22
67,19,123,21
91,19,157,21
9,20,16,26
77,20,135,26
25,21,45,33
73,21,130,25
62,22,117,51
0,23,1,9
13,23,22,9
20,23,36,7
22,23,43,5
36,23,73,14
44,23,89,14
65,23,121,10
92,23,158,3
23,24,44,38
43,24,88,18
59,24,116,11
94,24,161,12
