Ship,Berth,MooringTime,HandlingTime
5,0,6,8
13,0,22,9
19,0,32,8
30,0,64,11
45,0,92,6
54,0,99,6
76,0,133,2
92,0,158,3
96,0,164,29
16,1,27,42
40,1,81,16
51,1,98,10
83,1,139,25
3,2,3,18
17,2,29,12
38,2,78,21
58,2,111,18
79,2,137,13
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
28,4,51,18
53,4,99,21
74,4,130,17
93,4,158,33
66,5,122,35
99,5,166,39
22,6,43,5
29,6,61,40
84,6,141,15
21,7,39,9
27,7,49,9
39,7,78,5
55,7,100,19
86,7,146,14
11,8,17,36
70,8,126,38
0,9,1,9
14,9,24,25
36,9,73,14
56,9,103,22
78,9,135,6
90,9,157,5
98,9,165,6
12,10,20,38
42,10,84,28
69,10,125,5
35,11,68,45
63,11,117,38
6,12,8,17
37,12,76,22
61,12,116,20
88,12,151,20
52,13,98,5
57,13,108,3
18,14,31,19
41,14,83,4
48,14,94,13
71,14,126,12
82,14,138,4
87,14,149,36
26,15,47,28
50,15,94,16
73,15,130,25
15,16,25,33
49,16,94,50
81,17,138,100
8,18,14,52
33,18,67,21
47,18,94,17
68,18,124,2
80,18,137,9
89,18,157,13
1,19,2,3
4,19,5,9
10,19,17,19
34,19,68,22
46,19,92,22
67,19,123,21
91,19,157,21
9,20,16,26
60,20,116,35
25,21,45,33
77,21,135,26
31,22,65,12
62,22,117,51
20,23,36,7
24,23,44,10
32,23,67,11
44,23,89,14
65,23,121,10
95,23,163,38
23,24,44,38
43,24,88,18
59,24,116,11
85,24,143,14
