Ship,Berth,MooringTime,HandlingTime
5,0,6,8
17,0,29,12
24,0,44,10
30,0,64,11
44,0,89,14
65,0,121,10
93,0,158,33
13,1,22,9
21,1,39,9
36,1,73,14
51,1,98,10
74,1,130,17
92,1,158,3
94,1,161,12
1,2,2,3
11,2,17,36
47,2,94,17
68,2,124,2
71,2,126,12
95,2,163,38
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
20,4,36,7
22,4,43,5
32,4,67,11
41,4,83,4
58,4,111,18
76,4,133,2
78,4,135,6
85,4,143,14
90,4,157,5
98,4,165,6
60,5,116,35
29,6,61,40
62,6,117,51
18,7,31,19
39,7,78,5
42,7,84,28
61,7,116,20
49,8,94,50
3,9,3,18
26,9,47,28
45,9,92,6
54,9,99,6
59,9,116,11
80,9,137,9
96,9,164,29
12,10,20,38
43,10,88,18
83,10,139,25
35,11,68,45
6,12,8,17
27,12,49,9
37,12,76,22
53,12,99,21
84,12,141,15
52,13,98,5
57,13,108,3
0,14,1,9
14,14,24,25
28,14,51,18
38,14,78,21
55,14,100,19
67,14,123,21
9,15,16,26
50,15,94,16
88,15,151,20
15,16,25,33
86,16,146,14
7,17,12,183
4,18,5,9
10,18,17,19
34,18,68,22
46,18,92,22
69,18,125,5
82,18,138,4
87,18,149,36
8,19,14,52
33,19,67,21
48,19,94,13
63,19,117,38
91,19,157,21
31,20,65,12
66,20,122,35
25,21,45,33
73,21,130,25
70,22,126,38
77,22,164,26
19,23,32,8
23,23,44,38
56,23,103,22
79,23,137,13
89,23,157,13
16,24,27,42
40,24,81,16
99,24,166,39
