Ship,Berth,MooringTime,HandlingTime
19,0,32,8
24,0,44,10
30,0,64,11
38,0,78,21
65,0,121,10
76,0,133,2
87,0,149,36
21,1,39,9
31,1,65,12
45,1,92,6
51,1,98,10
59,1,116,11
82,1,138,4
93,1,158,33
3,2,3,18
17,2,29,12
23,2,44,38
41,2,83,4
47,2,94,17
58,2,111,18
78,2,135,6
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
8,4,14,52
32,4,67,11
80,4,137,9
25,5,45,33
77,5,135,26
29,6,61,40
62,6,117,51
6,7,8,17
27,7,49,9
61,7,116,20
86,7,146,14
49,8,94,50
5,9,6,8
13,9,22,9
26,9,47,28
54,9,99,6
79,9,137,13
90,9,157,5
96,9,164,29
12,10,20,38
42,10,84,28
89,10,157,13
35,11,68,45
18,12,31,19
37,12,76,22
53,12,99,21
88,12,151,20
52,13,98,5
57,13,108,3
14,14,24,25
40,14,81,16
55,14,100,19
68,14,124,2
71,14,126,12
85,14,143,14
94,14,161,12
9,15,16,26
50,15,94,16
83,15,139,25
15,16,25,33
60,16,116,35
7,17,12,183
1,18,2,3
4,18,5,9
34,18,68,22
48,18,94,13
63,18,117,38
95,18,163,38
0,19,1,9
10,19,17,19
28,19,51,18
33,19,69,21
46,19,92,22
67,19,123,21
91,19,157,21
66,20,122,35
84,20,157,15
11,21,17,36
39,21,78,5
73,21,130,25
70,22,126,38
20,23,36,7
22,23,43,5
36,23,73,14
44,23,89,14
56,23,103,22
69,23,125,5
74,23,130,17
92,23,158,3
98,23,165,6
16,24,27,42
43,24,88,18
99,24,166,39
