Ship,Berth,MooringTime,HandlingTime
5,0,6,8
26,0,47,28
44,0,89,14
56,0,103,22
76,0,133,2
92,0,158,3
96,0,164,29
21,1,39,9
31,1,65,12
40,1,81,16
51,1,98,10
74,1,130,17
90,1,157,5
4,2,5,9
17,2,29,12
23,2,44,38
42,2,84,28
68,2,124,2
79,2,137,13
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
36,4,73,14
43,4,88,18
62,4,117,51
60,5,116,35
15,6,25,33
29,6,61,40
19,7,32,8
39,7,78,5
50,7,94,16
61,7,116,20
84,7,141,15
70,8,126,38
3,9,3,18
13,9,22,9
20,9,36,7
24,9,44,10
32,9,67,11
45,9,92,6
54,9,99,6
65,9,121,10
83,9,139,25
98,9,165,6
10,10,17,19
35,10,68,45
69,10,125,5
12,11,20,38
87,11,149,36
6,12,8,17
22,12,43,5
27,12,49,9
71,12,126,12
93,12,158,33
52,13,98,5
57,13,108,3
1,14,2,3
14,14,24,25
28,14,51,18
41,14,83,4
55,14,100,19
78,14,135,6
85,14,143,14
94,14,161,12
9,15,16,26
37,15,76,22
73,15,130,25
49,16,94,50
88,16,151,20
7,17,12,183
16,18,27,42
34,18,69,22
47,18,94,17
58,18,111,18
82,18,138,4
95,18,163,38
0,19,1,9
8,19,14,52
33,19,67,21
46,19,92,22
59,19,116,11
80,19,137,9
91,19,157,21
25,20,45,33
77,21,135,26
66,22,122,35
86,22,157,14
11,23,17,36
30,23,64,11
38,23,78,21
53,23,99,21
67,23,123,21
18,24,31,19
48,24,94,13
63,24,117,38
99,24,166,39
