Ship,Berth,MooringTime,HandlingTime
13,0,22,9
19,0,32,8
24,0,44,10
30,0,64,11
38,0,78,21
53,0,99,21
74,0,130,17
98,0,165,6
21,1,39,9
36,1,73,14
43,1,88,18
80,1,137,9
93,1,158,33
4,2,5,9
17,2,29,12
28,2,51,18
41,2,83,4
47,2,94,17
68,2,124,2
71,2,126,12
82,2,138,4
87,2,149,36
2,3,3,60
64,3,117,50
75,3,167,66
97,3,233,58
8,4,14,52
32,4,67,11
51,4,98,10
90,4,157,5
60,5,116,35
29,6,61,40
62,6,117,51
27,7,49,9
39,7,78,5
42,7,84,28
84,7,141,15
49,8,94,50
5,9,6,8
20,9,36,7
26,9,47,28
45,9,92,6
54,9,99,6
65,9,121,10
76,9,133,2
92,9,158,3
96,9,164,29
12,10,20,38
55,10,100,19
89,10,157,13
14,11,24,25
63,11,117,38
6,12,8,17
37,12,76,22
61,12,116,20
86,12,146,14
52,13,98,5
57,13,108,3
3,14,3,18
18,14,31,19
40,14,81,16
69,14,125,5
83,14,139,25
95,14,164,38
9,15,16,26
35,15,68,45
88,15,151,20
15,16,25,33
66,16,122,35
7,17,12,183
1,18,2,3
11,18,17,36
34,18,68,22
46,18,92,22
59,18,116,11
79,18,137,13
94,18,161,12
0,19,1,9
10,19,17,19
33,19,67,21
48,19,94,13
58,19,111,18
78,19,135,6
91,19,157,21
22,20,43,5
31,20,65,12
77,20,135,26
25,21,45,33
50,21,94,16
73,21,130,25
70,22,126,38
16,23,27,42
44,23,89,14
56,23,103,22
85,23,143,14
23,24,44,38
67,24,123,21
99,24,166,39
