Ship,Berth,MooringTime,HandlingTime
4,0,5,9
13,0,22,9
19,0,32,8
26,0,47,28
45,0,92,6
54,0,99,6
68,0,124,2
76,0,133,2
80,0,137,9
90,0,157,5
98,0,165,6
21,1,39,9
31,1,65,12
40,1,81,16
51,1,98,10
65,1,121,10
85,1,143,14
91,1,157,21
3,2,3,18
23,2,44,38
47,2,94,17
58,2,111,18
79,2,137,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
18,4,31,19
36,4,73,14
53,4,99,21
83,4,139,25
25,5,45,33
77,5,135,26
15,6,25,33
62,6,117,51
6,7,8,17
39,7,78,5
61,7,116,20
86,7,146,14
94,7,161,12
49,8,94,50
88,8,151,20
5,9,6,8
20,9,36,7
22,9,43,5
32,9,67,11
44,9,89,14
71,9,126,12
93,9,158,33
16,10,27,42
42,10,84,28
10,11,17,19
35,11,68,45
27,12,49,9
37,12,76,22
84,12,141,15
96,12,164,29
57,13,108,3
14,14,24,25
34,14,68,22
52,14,98,3
69,14,125,5
82,14,138,4
87,14,149,36
9,15,16,26
50,15,94,16
95,15,163,38
8,16,14,52
66,16,122,35
7,17,12,183
1,18,2,3
17,18,29,12
33,18,67,21
46,18,92,22
63,18,117,38
0,19,1,9
12,19,20,38
41,19,83,4
48,19,94,13
59,19,116,11
78,19,135,6
89,19,157,13
43,20,88,18
60,20,116,35
11,21,17,36
73,21,130,25
29,22,61,40
70,22,126,38
24,23,44,10
30,23,64,11
38,23,78,21
56,23,103,22
74,23,130,17
92,23,158,3
28,24,51,18
55,24,100,19
67,24,123,21
99,24,166,39
