Ship,Berth,MooringTime,HandlingTime
1,0,2,3
5,0,6,8
19,0,32,8
24,0,44,10
36,0,73,14
54,0,99,6
65,0,121,10
96,0,164,29
12,1,20,38
43,1,88,18
91,1,157,21
4,2,5,9
10,2,17,19
23,2,44,38
46,2,92,22
68,2,124,2
80,2,137,9
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
18,4,31,19
31,4,65,12
45,4,92,6
51,4,98,10
58,4,111,18
90,4,157,5
39,5,78,5
49,5,94,50
88,5,151,20
22,6,43,5
62,6,117,51
6,7,8,17
50,7,94,16
61,7,116,20
86,7,146,14
94,7,161,12
53,8,99,21
70,8,126,38
20,9,36,7
30,9,64,11
44,9,89,14
76,9,133,2
79,9,137,13
93,9,158,33
11,10,17,36
35,10,68,45
42,11,84,28
63,11,117,38
27,12,49,9
37,12,76,22
84,12,141,15
99,12,166,39
52,13,98,5
57,13,108,3
3,14,3,18
14,14,24,25
33,14,67,21
48,14,94,13
69,14,125,5
82,14,138,4
85,14,143,14
8,15,14,52
95,15,163,38
15,16,25,33
66,16,122,35
7,17,12,183
17,18,29,12
28,18,51,18
40,18,81,16
55,18,100,19
78,18,135,6
87,18,149,36
0,19,1,9
16,19,27,42
38,19,78,21
67,19,123,21
89,19,157,13
9,20,16,26
25,20,45,33
60,20,116,35
26,21,47,28
73,21,130,25
29,22,61,40
77,22,135,26
13,23,22,9
21,23,39,9
32,23,67,11
41,23,83,4
56,23,103,22
74,23,130,17
92,23,158,3
98,23,165,6
34,24,68,22
47,24,94,17
59,24,116,11
71,24,127,12
83,24,139,25
