Ship,Berth,MooringTime,HandlingTime
21,0,39,9
36,0,73,14
44,0,89,14
56,0,103,22
71,0,126,12
93,0,158,33
11,1,17,36
34,1,68,22
51,1,98,10
74,1,130,17
94,1,161,12
1,2,2,3
12,2,20,38
35,2,68,45
68,2,124,2
80,2,137,9
95,2,163,38
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
32,4,67,11
43,4,88,18
62,4,117,51
29,6,61,40
60,6,116,35
24,7,44,10
39,7,78,5
50,7,94,16
61,7,116,20
86,7,146,14
49,8,94,50
3,9,3,18
13,9,22,9
20,9,36,7
26,9,47,28
40,9,81,16
54,9,99,6
59,9,116,11
76,9,133,2
78,9,135,6
90,9,157,5
98,9,165,6
17,10,29,12
42,10,84,28
69,10,125,5
85,10,143,14
18,11,31,19
83,11,139,25
6,12,8,17
22,12,43,5
27,12,49,9
31,12,65,12
45,12,92,6
73,12,130,25
52,13,98,5
57,13,108,3
4,14,5,9
14,14,24,25
28,14,51,18
38,14,78,21
55,14,100,19
67,14,123,21
89,14,157,13
9,15,16,26
37,15,76,22
88,15,151,20
15,16,25,33
84,16,141,15
7,17,12,183
0,18,1,9
10,18,17,19
23,18,44,38
41,18,83,4
47,18,94,17
58,18,111,18
82,18,138,4
87,18,149,36
8,19,14,52
33,19,67,21
46,19,92,22
63,19,117,38
91,19,157,21
66,20,122,35
25,21,45,33
77,21,135,26
70,22,126,38
5,23,6,8
19,23,32,8
30,23,64,11
53,23,99,21
65,23,121,10
79,23,137,13
92,23,158,3
96,23,164,29
16,24,27,42
48,24,94,13
99,24,166,39
