Ship,Berth,MooringTime,HandlingTime
4,0,5,9
13,0,22,9
19,0,32,8
26,0,47,28
45,0,92,6
54,0,99,6
76,0,133,2
85,0,143,14
92,0,158,3
98,0,165,6
12,1,20,38
31,1,65,12
51,1,98,10
63,1,117,38
10,2,17,19
23,2,44,38
47,2,94,17
58,2,111,18
78,2,135,6
87,2,149,36
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
22,4,43,5
36,4,73,14
43,4,88,18
62,4,117,51
60,5,116,35
29,6,61,40
88,6,151,20
21,7,39,9
39,7,78,5
50,7,94,16
61,7,116,20
84,7,141,15
65,8,121,10
70,8,131,38
5,9,6,8
20,9,36,7
32,9,67,11
44,9,89,14
59,9,116,11
90,9,157,5
96,9,164,29
42,10,84,28
83,10,139,25
35,11,68,45
91,11,157,21
6,12,8,17
18,12,31,19
37,12,76,22
73,12,130,25
52,13,98,5
57,13,108,3
3,14,3,18
14,14,24,25
34,14,68,22
55,14,100,19
69,14,125,5
79,14,137,13
94,14,161,12
9,15,16,26
27,15,49,9
38,15,78,21
86,15,146,14
15,16,25,33
53,16,99,21
7,17,12,183
1,18,2,3
17,18,29,12
28,18,51,18
41,18,83,4
48,18,94,13
71,18,126,12
82,18,138,4
95,18,163,38
0,19,1,9
8,19,14,52
33,19,67,21
46,19,92,22
68,19,124,2
80,19,137,9
89,19,157,13
25,20,45,33
66,20,122,35
11,21,17,36
77,21,135,26
49,22,94,50
24,23,44,10
30,23,64,11
40,23,81,16
56,23,103,22
74,23,130,17
93,23,158,33
16,24,27,42
67,24,123,21
99,24,166,39
