Ship,Berth,MooringTime,HandlingTime
13,0,22,9
19,0,32,8
24,0,44,10
45,0,92,6
65,0,121,10
76,0,133,2
90,0,157,5
96,0,164,29
14,1,24,25
31,1,65,12
55,1,100,19
74,1,130,17
3,2,3,18
17,2,29,12
38,2,78,21
58,2,111,18
79,2,137,13
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
20,4,36,7
36,4,73,14
51,4,98,10
71,4,126,12
93,4,158,33
66,5,122,35
99,5,166,39
9,6,16,26
29,6,61,40
88,6,151,20
6,7,8,17
27,7,49,9
39,7,78,5
54,7,99,6
61,7,116,20
86,7,146,14
53,8,99,21
70,8,126,38
5,9,6,8
21,9,39,9
30,9,64,11
40,9,81,16
52,9,98,3
68,9,124,2
82,9,138,4
85,9,143,14
92,9,158,3
98,9,165,6
11,10,17,36
83,10,139,25
35,11,68,45
63,11,117,38
26,12,47,28
37,12,76,22
73,12,130,25
57,13,108,3
12,14,20,38
48,14,94,13
59,14,116,11
87,14,149,36
8,15,14,52
42,15,84,28
84,15,141,15
50,16,94,16
62,16,117,51
75,17,130,131
1,18,2,3
4,18,5,9
18,18,31,19
33,18,67,21
47,18,94,17
69,18,125,5
78,18,135,6
91,18,157,21
0,19,1,9
10,19,17,19
28,19,51,18
34,19,69,22
46,19,92,22
67,19,123,21
15,20,25,33
60,20,116,35
16,21,27,42
77,21,135,26
25,22,45,33
49,22,94,50
22,23,43,5
32,23,67,11
41,23,83,4
44,23,89,14
56,23,103,22
94,23,161,12
23,24,44,38
43,24,88,18
80,24,137,9
95,24,163,38
