Ship,Berth,MooringTime,HandlingTime
14,0,53,34
33,0,102,20
20,1,68,16
29,1,95,43
12,2,41,19
18,2,64,47
10,3,40,15
22,3,72,12
25,3,85,12
45,3,119,14
11,4,40,22
34,4,102,40
4,5,14,12
32,5,100,35
13,6,49,10
38,6,110,6
43,6,116,6
52,6,142,35
21,7,68,30
54,7,155,37
5,8,24,8
16,8,64,2
44,8,117,44
23,9,72,49
3,10,11,12
8,10,33,12
37,10,106,25
0,11,2,6
15,11,63,6
19,11,69,8
30,11,97,8
41,11,113,4
50,11,138,12
56,11,158,5
57,11,163,8
47,12,124,19
55,12,158,42
24,13,81,20
35,13,103,4
48,13,125,8
53,13,153,35
39,14,111,12
51,14,140,44
27,15,88,51
42,15,139,36
7,16,31,43
31,16,97,26
28,17,94,32
49,17,128,10
59,17,165,16
1,18,7,8
9,18,36,17
17,18,64,5
26,18,87,13
40,18,111,13
46,18,124,10
58,18,163,10
2,19,10,15
6,19,26,31
36,19,103,8
