Ship,Berth,MooringTime,HandlingTime
35,0,103,4
51,0,140,44
29,1,95,43
20,2,68,16
3,3,11,12
10,3,40,15
22,3,72,12
25,3,85,12
40,3,111,13
44,3,124,44
57,3,168,8
23,4,72,49
9,5,36,17
24,5,81,20
33,5,102,20
11,6,40,22
34,6,102,40
53,6,153,35
21,7,68,30
12,8,41,19
18,8,64,47
6,10,26,31
36,10,103,8
39,10,111,12
47,10,124,19
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
56,11,158,5
55,11,163,42
2,12,10,15
8,12,33,12
15,12,63,6
41,12,113,4
37,12,117,25
58,12,163,7
4,13,14,12
14,13,53,34
38,13,110,6
43,13,116,6
48,13,125,8
52,13,142,35
32,14,100,35
27,15,88,51
42,15,139,36
7,16,31,43
31,17,97,21
46,17,124,10
1,18,7,8
5,18,24,8
13,18,49,10
17,18,64,5
26,18,87,13
45,18,119,14
49,18,133,10
50,18,143,12
54,18,155,37
28,19,94,32
59,19,165,16
