Ship,Berth,MooringTime,HandlingTime
33,0,102,20
44,0,122,44
29,1,95,43
12,2,41,19
23,2,72,49
4,3,14,12
10,3,40,15
22,3,72,12
25,3,85,12
38,3,110,6
58,3,163,7
11,4,40,22
51,4,140,44
0,5,2,6
8,5,33,12
32,5,100,35
18,6,64,47
57,6,163,8
13,7,49,10
21,7,68,30
14,8,53,34
35,8,103,4
43,8,116,6
48,8,125,8
17,9,64,5
49,9,128,10
53,9,153,35
2,10,10,15
24,10,81,20
37,10,106,25
15,11,63,6
19,11,69,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
39,12,111,12
47,12,124,19
56,12,158,5
59,12,165,16
20,13,68,16
34,13,102,40
54,13,155,37
3,14,11,12
6,14,26,31
27,15,88,51
42,15,139,36
7,16,31,43
36,16,103,8
31,17,97,21
45,17,119,14
1,18,7,8
5,18,24,8
9,18,36,17
16,18,64,2
26,18,87,13
40,18,111,13
46,18,124,10
52,18,142,35
28,19,94,32
