Ship,Berth,MooringTime,HandlingTime
25,0,85,12
53,0,153,35
29,1,95,43
24,2,81,20
51,2,140,44
22,3,72,12
44,3,117,44
58,3,163,7
1,4,7,8
10,4,40,15
34,4,102,40
9,5,36,17
14,5,53,34
13,6,49,10
18,6,64,47
43,6,116,6
3,7,11,12
21,7,68,30
39,7,111,12
23,8,72,49
48,8,125,8
11,9,40,22
26,9,87,13
38,9,110,6
57,9,163,8
6,10,26,31
36,10,103,8
47,10,124,19
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
2,12,10,15
33,12,102,20
46,12,124,10
59,12,165,16
4,13,14,12
17,13,64,5
45,13,119,14
52,13,142,35
12,14,41,19
32,14,100,35
56,14,158,5
27,15,88,51
42,15,139,36
8,16,33,12
20,16,68,16
37,16,106,25
7,17,31,43
31,17,97,21
5,18,24,8
35,18,103,4
40,18,111,13
49,18,128,10
54,18,155,37
15,19,63,6
28,19,94,32
