Ship,Berth,MooringTime,HandlingTime
3,0,11,12
36,0,103,8
52,0,142,35
29,1,95,43
9,2,36,17
14,2,53,34
1,3,7,8
10,3,40,15
22,3,72,12
38,3,110,6
48,3,125,8
58,3,163,7
12,4,41,19
18,4,64,47
47,5,124,19
54,5,155,37
2,6,10,15
40,6,111,13
53,6,153,35
21,7,68,30
32,7,100,35
11,8,40,22
34,8,102,40
23,9,72,49
25,10,85,12
44,10,117,44
0,11,2,6
15,11,63,6
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
20,12,68,16
37,12,106,25
59,12,165,16
4,13,14,12
13,13,49,10
17,13,64,5
24,13,81,20
45,13,119,14
39,14,111,12
51,14,140,44
27,15,88,51
42,15,139,36
7,16,31,43
33,16,102,20
8,17,33,12
31,17,97,21
5,18,24,8
16,18,64,2
19,18,68,8
26,18,87,13
35,18,103,4
43,18,116,6
49,18,128,10
46,18,138,10
56,18,158,5
57,18,163,8
6,19,26,31
28,19,94,32
