Ship,Berth,MooringTime,HandlingTime
22,0,72,12
34,0,102,40
29,1,95,43
2,2,10,15
51,2,140,44
3,3,11,12
13,3,49,10
44,3,117,44
5,4,24,8
16,4,64,2
23,4,72,49
9,5,36,17
25,5,85,12
33,5,102,20
58,5,163,7
11,6,40,22
20,6,68,16
35,6,103,4
40,6,111,13
57,6,163,8
21,7,68,30
43,7,116,6
49,7,128,10
18,8,64,47
46,8,124,10
17,9,64,5
38,9,110,6
48,9,125,8
53,9,153,35
8,10,33,12
36,10,103,8
52,10,142,35
0,11,2,6
15,11,63,6
30,11,97,8
41,11,113,4
55,11,158,42
1,12,7,8
39,12,111,12
47,12,124,19
56,12,158,5
59,12,165,16
4,13,14,12
10,13,40,15
14,13,55,34
12,14,41,19
32,14,100,35
27,15,88,51
42,15,139,36
7,16,31,43
24,16,81,20
31,17,97,21
28,17,118,32
19,18,68,8
26,18,87,13
45,18,119,14
50,18,138,12
54,18,155,37
6,19,26,31
37,19,106,25
