Ship,Berth,MooringTime,HandlingTime
2,0,10,15
11,0,40,22
36,0,103,8
45,0,119,14
29,1,95,43
13,2,49,10
43,2,116,6
53,2,153,35
22,3,72,12
38,3,110,6
48,3,125,8
52,3,142,35
10,4,40,15
18,4,64,47
25,5,85,12
37,5,106,25
59,5,165,16
23,6,72,49
56,6,158,5
12,7,41,19
21,7,68,30
58,7,163,7
1,8,8,8
4,8,16,12
9,8,36,17
20,8,68,16
46,9,124,10
51,9,140,44
8,10,33,12
34,10,102,40
0,11,2,6
19,11,68,8
35,11,103,4
41,11,113,4
50,11,138,12
55,11,158,42
3,12,11,12
24,12,81,20
33,12,102,20
5,13,24,8
16,13,64,2
30,13,97,8
44,13,117,44
15,14,63,6
32,14,100,35
57,14,163,8
27,15,88,51
42,15,139,36
7,16,31,43
39,16,111,12
47,16,124,19
14,17,53,34
31,17,97,21
17,18,64,5
26,18,87,13
40,18,111,13
49,18,128,10
54,18,155,37
6,19,26,31
28,19,94,32
