Ship,Berth,MooringTime,HandlingTime
6,0,26,31
36,0,103,8
47,0,124,19
29,1,95,43
24,2,81,20
53,2,153,35
14,3,53,34
40,3,111,13
48,3,125,8
4,4,14,12
23,4,72,49
3,5,11,12
8,5,33,12
37,5,106,25
57,5,163,8
10,6,40,15
18,6,64,47
21,7,68,30
45,7,119,14
46,8,124,10
51,8,140,44
20,9,68,16
44,9,117,44
25,10,85,12
32,10,100,35
56,10,158,5
0,11,2,6
15,11,63,6
19,11,69,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
2,12,10,15
34,12,102,40
9,13,36,17
17,13,64,5
26,13,87,13
38,13,110,6
52,13,142,35
12,14,41,19
22,14,72,12
39,14,111,12
58,14,163,7
27,15,88,51
42,15,139,36
7,16,31,43
33,16,102,20
11,17,40,22
31,17,97,21
1,18,7,8
5,18,24,8
13,18,49,10
16,18,64,2
35,18,103,4
43,18,116,6
49,18,128,10
54,18,155,37
28,19,94,32
59,19,165,16
